X Y Z i j k
16.8514, 20.1177, 21.3626, 0.0041, 0.7043, 0.7099
16.9486, 20.2803, 21.2015, 0.0032, 0.7078, 0.7064
18.1589, 22.2031, 19.0956, -0.0110, 0.7597, 0.6502
21.8413, 21.2023, 20.2952, -0.0105, 0.7489, 0.6626
21.3794, 20.4230, 21.0589, -0.0105, 0.7064, 0.7078
21.2598, 20.2229, 21.2574, -0.0104, 0.6900, 0.7237
18.2344, 14.6248, 25.6458, -0.0020, 0.5201, 0.8541
18.1304, 14.4146, 25.7717, -0.0030, 0.5119, 0.8591
15.0939, 7.8914, 28.6734, -0.0005, 0.3008, 0.9537
15.0062, 7.6940, 28.7341, -0.0012, 0.2936, 0.9559
14.4128, 6.3560, 29.1501, -0.0062, 0.2385, 0.9711
12.0312, 0.8059, 29.9544, -0.0148, 0.0566, 0.9983
11.8771, 0.4435, 29.9763, -0.0104, 0.0545, 0.9985
10.7134, -2.2983, 29.9796, -0.0197, -0.0504, 0.9985
10.5814, -2.6089, 29.9609, 0.0046, -0.0551, 0.9985
7.5355, -9.6616, 28.7170, -0.0077, -0.3002, 0.9538
7.4245, -9.9109, 28.6383, -0.0069, -0.3074, 0.9516
4.3940, -16.4112, 25.7200, -0.0051, -0.5210, 0.8536
4.3025, -16.5951, 25.6078, -0.0042, -0.5258, 0.8506
1.8413, -21.2499, 22.1570, 0.0104, -0.6423, 0.7664
-1.8411, -20.0503, 23.1578, -0.0118, -0.6493, 0.7604
-1.3274, -19.0971, 23.9046, 0.0022, -0.6175, 0.7865
-1.3172, -19.1267, 23.8814, 0.0019, -0.6184, 0.7858
-0.1000, -16.7110, 25.5384, 0.0071, -0.5141, 0.8577
3.0068, -10.0742, 28.5874, 0.0039, -0.3026, 0.9531
-0.1000, -16.7110, 25.5384, 0.0071, -0.5141, 0.8577
-0.0338, -16.5774, 25.6191, 0.0067, -0.5094, 0.8605
3.1195, -9.8210, 28.6676, 0.0026, -0.2969, 0.9549
6.1472, -2.8182, 29.9482, -0.0042, -0.0820, 0.9966
6.2475, -2.5824, 29.9634, -0.0048, -0.0758, 0.9971
9.2878, 4.5504, 29.4969, -0.0013, 0.1656, 0.9862
9.3842, 4.7740, 29.4563, -0.0035, 0.1679, 0.9858
12.4617, 11.6582, 27.2284, -0.0049, 0.4035, 0.9150
12.5131, 11.7685, 27.1785, -0.0034, 0.4097, 0.9122
13.7202, 14.2836, 25.8509, 0.0037, 0.5107, 0.8598
13.8121, 14.4691, 25.7396, 0.0040, 0.5167, 0.8562
16.8514, 20.1177, 21.3626, 0.0041, 0.7043, 0.7099
16.8950, 20.9569, 22.1054, 0.0057, 0.7057, 0.7085
18.1510, 23.0357, 19.8468, -0.0108, 0.7594, 0.6505
21.8492, 22.0659, 21.0184, -0.0118, 0.7463, 0.6655
18.8260, 16.4788, 25.8476, -0.0118, 0.5467, 0.8372
16.2146, 10.7923, 28.8448, 0.0069, 0.3863, 0.9223
14.3273, 6.4073, 30.2803, -0.0067, 0.2288, 0.9735
11.2805, -0.9305, 31.1801, -0.0354, -0.0404, 0.9986
9.3941, -5.5306, 30.8181, -0.0124, -0.1713, 0.9851
6.7835, -11.7523, 29.2184, -0.0053, -0.3486, 0.9373
4.9927, -15.7127, 27.4651, -0.0102, -0.4851, 0.8744
1.8492, -21.9731, 23.0206, 0.0103, -0.6420, 0.7666
-1.8490, -20.8015, 23.9904, -0.0124, -0.6505, 0.7594
0.5449, -15.9784, 27.2959, 0.0036, -0.4897, 0.8719
2.4323, -11.7866, 29.2255, 0.0092, -0.3405, 0.9402
4.3186, -7.3462, 30.4717, 0.0070, -0.1967, 0.9804
6.8330, -1.2453, 31.1907, 0.0127, 0.0025, 0.9999
9.9770, 6.3866, 30.3132, 0.0096, 0.2401, 0.9707
11.8633, 10.7656, 28.8568, 0.0075, 0.3825, 0.9239
14.3783, 16.2060, 26.0042, 0.0056, 0.5489, 0.8359
16.8950, 20.9569, 22.1054, 0.0057, 0.7057, 0.7085
16.8866, 21.7500, 22.9775, 0.0076, 0.7052, 0.7090
18.1427, 23.9121, 20.6375, -0.0101, 0.7579, 0.6523
21.8576, 22.9751, 21.7797, -0.0132, 0.7437, 0.6683
18.8343, 17.1816, 26.7991, -0.0104, 0.5505, 0.8348
16.1232, 11.0249, 30.0314, -0.0014, 0.3731, 0.9278
14.2372, 6.4614, 31.4700, -0.0072, 0.2202, 0.9754
11.2888, -0.8792, 32.3567, -0.0266, -0.0299, 0.9992
9.4025, -5.6554, 32.0065, -0.0117, -0.1669, 0.9859
6.6931, -12.3745, 30.2396, -0.0066, -0.3592, 0.9332
5.0010, -16.2271, 28.5294, -0.0091, -0.4813, 0.8765
1.8576, -22.7344, 23.9298, 0.0062, -0.6415, 0.7671
-1.8573, -21.5922, 24.8668, -0.0090, -0.6468, 0.7626
0.5367, -16.5890, 28.3012, 0.0040, -0.4931, 0.8700
2.4240, -12.2448, 30.3161, 0.0081, -0.3486, 0.9372
4.3103, -7.6378, 31.6154, 0.0078, -0.2016, 0.9794
6.8246, -1.3071, 32.3757, 0.0107, -0.0070, 0.9999
9.9686, 6.6158, 31.4751, 0.0078, 0.2307, 0.9730
11.8550, 11.1628, 29.9693, 0.0075, 0.3767, 0.9263
14.3700, 16.8112, 27.0128, 0.0056, 0.5444, 0.8388
16.8866, 21.7500, 22.9775, 0.0076, 0.7052, 0.7090
16.8783, 22.5431, 23.8497, 0.0093, 0.7048, 0.7093
18.1344, 24.7885, 21.4282, -0.0097, 0.7571, 0.6532
21.8659, 23.8842, 22.5410, -0.0145, 0.7412, 0.6711
18.8426, 17.8843, 27.7507, -0.0091, 0.5538, 0.8326
16.0318, 11.2575, 31.2180, -0.0030, 0.3639, 0.9314
13.8119, 5.7394, 32.8105, -0.0078, 0.1870, 0.9823
11.2971, -0.8279, 33.5333, -0.0197, -0.0218, 0.9996
9.4109, -5.7801, 33.1949, -0.0111, -0.1630, 0.9866
6.6027, -12.9967, 31.2608, -0.0076, -0.3685, 0.9296
3.7508, -19.5700, 27.8685, -0.0036, -0.5520, 0.8339
1.8659, -23.4956, 24.8389, 0.0041, -0.6412, 0.7674
-1.8656, -22.3829, 25.7431, -0.0076, -0.6456, 0.7637
0.5284, -17.1997, 29.3065, 0.0043, -0.4961, 0.8683
2.4156, -12.7031, 31.4066, 0.0071, -0.3557, 0.9346
4.3020, -7.9294, 32.7591, 0.0085, -0.2058, 0.9786
6.8163, -1.3689, 33.5607, 0.0089, -0.0153, 0.9998
9.9603, 6.8451, 32.6371, 0.0063, 0.2225, 0.9749
11.8467, 11.5600, 31.0819, 0.0075, 0.3716, 0.9284
14.3618, 17.4164, 28.0213, 0.0055, 0.5404, 0.8414
16.8783, 22.5431, 23.8497, 0.0093, 0.7048, 0.7093
16.8700, 23.3362, 24.7218, 0.0108, 0.7044, 0.7097
18.1261, 25.6648, 22.2189, -0.0083, 0.7595, 0.6504
21.8743, 24.7933, 23.3022, -0.0195, 0.7337, 0.6792
18.8509, 18.5871, 28.7022, -0.0080, 0.5567, 0.8307
15.9404, 11.4901, 32.4046, -0.0044, 0.3558, 0.9345
13.8202, 6.0211, 33.9560, -0.0081, 0.1897, 0.9818
11.3054, -0.7766, 34.7098, -0.0011, 0.0175, 0.9998
9.4193, -5.9048, 34.3834, -0.0105, -0.1595, 0.9871
6.5122, -13.6189, 32.2820, -0.0086, -0.3766, 0.9263
3.7591, -20.1845, 28.8730, -0.0035, -0.5504, 0.8349
1.8743, -24.2569, 25.7480, -0.0012, -0.6421, 0.7666
-1.8739, -23.1736, 26.6195, -0.0045, -0.6426, 0.7661
0.5202, -17.8104, 30.3118, 0.0046, -0.4987, 0.8668
2.4073, -13.1613, 32.4972, 0.0062, -0.3619, 0.9322
4.2937, -8.2210, 33.9028, 0.0091, -0.2095, 0.9778
6.8080, -1.4307, 34.7457, 0.0073, -0.0227, 0.9997
9.9520, 7.0743, 33.7990, 0.0049, 0.2153, 0.9765
11.8384, 11.9572, 32.1944, 0.0075, 0.3671, 0.9302
14.3535, 18.0216, 29.0299, 0.0054, 0.5369, 0.8436
16.8700, 23.3362, 24.7218, 0.0108, 0.7044, 0.7097
16.8617, 24.1293, 25.5940, 0.0121, 0.7041, 0.7100
18.1178, 26.5412, 23.0096, -0.0085, 0.7531, 0.6579
21.8826, 25.7025, 24.0635, -0.0171, 0.7363, 0.6764
18.8592, 19.2899, 29.6537, -0.0071, 0.5593, 0.8290
15.8490, 11.7227, 33.5912, -0.0056, 0.3486, 0.9373
13.8285, 6.3028, 35.1015, -0.0084, 0.1922, 0.9813
11.3137, -0.7253, 35.8864, -0.0028, 0.0080, 1.0000
9.4277, -6.0295, 35.5718, -0.0100, -0.1565, 0.9876
6.4218, -14.2411, 33.3032, -0.0094, -0.3838, 0.9234
3.7674, -20.7989, 29.8775, -0.0034, -0.5490, 0.8358
1.8826, -25.0182, 26.6571, -0.0004, -0.6381, 0.7700
-1.8822, -23.9643, 27.4959, -0.0049, -0.6431, 0.7658
0.5119, -18.4210, 31.3171, 0.0049, -0.5010, 0.8654
2.3990, -13.6196, 33.5877, 0.0055, -0.3674, 0.9300
4.2854, -8.5126, 35.0465, 0.0096, -0.2127, 0.9771
6.7996, -1.4925, 35.9307, 0.0060, -0.0291, 0.9996
9.9436, 7.3036, 34.9609, 0.0037, 0.2089, 0.9779
11.8301, 12.3545, 33.3069, 0.0075, 0.3631, 0.9317
14.3452, 18.6268, 30.0384, 0.0054, 0.5338, 0.8456
16.8617, 24.1293, 25.5940, 0.0121, 0.7041, 0.7100
16.8534, 24.9225, 26.4661, 0.0132, 0.7038, 0.7102
18.1095, 27.4176, 23.8003, -0.0084, 0.7541, 0.6568
21.8910, 26.6116, 24.8248, -0.0184, 0.7339, 0.6790
18.8675, 19.9926, 30.6052, -0.0062, 0.5616, 0.8274
15.7575, 11.9553, 34.7778, -0.0072, 0.3414, 0.9399
12.6129, 3.0634, 36.8923, -0.0076, 0.0952, 0.9954
11.3219, -0.6739, 37.0629, -0.0044, -0.0010, 1.0000
