J1 J2 J3 J5 J6
3.2049 33.1934 63.34 0.0 0.0
2.8765 34.2408 62.1736 0.0 0.0
2.5594 35.309 60.9977 0.0 0.0
2.2529 36.399 59.8106 0.0 0.0
1.9567 37.5109 58.6113 0.0 0.0
1.6704 38.6459 57.398 0.0 0.0
1.3932 39.8045 56.1698 0.0 0.0
1.1248 40.988 54.9247 0.0 0.0
0.8648 42.1979 53.6608 0.0 0.0
0.6128 43.4353 52.3768 0.0 0.0
0.3686 44.7025 51.0702 0.0 0.0
0.1318 46.001 49.7392 0.0 0.0
-0.0981 47.3336 48.3806 0.0 0.0
-0.3212 48.7027 46.9923 0.0 0.0
-0.3216 48.5876 47.1088 0.0 0.0
-1.0131 48.6008 47.0953 0.0 0.0
-1.7043 48.6279 47.0679 0.0 0.0
-1.7023 48.7434 46.9512 0.0 0.0
-2.285 47.8551 47.8509 0.0 0.0
-2.8791 46.9914 48.7289 0.0 0.0
-3.4843 46.1517 49.5852 0.0 0.0
-4.1011 45.3346 50.4214 0.0 0.0
-4.7296 44.5399 51.2375 0.0 0.0
-5.3702 43.7667 52.0345 0.0 0.0
-6.0226 43.014 52.8132 0.0 0.0
-6.6874 42.2819 53.5735 0.0 0.0
-6.6688 42.2789 53.5766 0.0 0.0
-6.592 43.191 52.6297 0.0 0.0
-6.517 44.1181 51.6719 0.0 0.0
-6.5355 44.1214 51.6684 0.0 0.0
-5.6902 43.6548 52.1501 0.0 0.0
-4.8355 43.2095 52.6106 0.0 0.0
-3.9713 42.7859 53.0498 0.0 0.0
-3.0981 42.3835 53.4678 0.0 0.0
-2.2162 42.0019 53.865 0.0 0.0
-1.3257 41.6415 54.241 0.0 0.0
-0.427 41.3016 54.5962 0.0 0.0
0.4793 40.9827 54.9303 0.0 0.0
1.3933 40.6843 55.2433 0.0 0.0
2.3145 40.4062 55.5356 0.0 0.0
3.2423 40.1487 55.8066 0.0 0.0
4.1763 39.9114 56.057 0.0 0.0
5.1163 39.6946 56.2859 0.0 0.0
6.0617 39.498 56.4937 0.0 0.0
7.0119 39.3214 56.6807 0.0 0.0
7.9666 39.1652 56.8462 0.0 0.0
7.9473 39.1619 56.8498 0.0 0.0
8.0227 38.5034 57.5499 0.0 0.0
8.0422 38.5067 57.5463 0.0 0.0
7.676 39.5784 56.4087 0.0 0.0
7.3207 40.6728 55.2553 0.0 0.0
6.9756 41.7912 54.0847 0.0 0.0
6.6407 42.9343 52.8958 0.0 0.0
6.3153 44.1036 51.6868 0.0 0.0
5.9992 45.3008 50.4559 0.0 0.0
5.6918 46.528 49.201 0.0 0.0
5.393 47.7868 47.9204 0.0 0.0
5.1023 49.0797 46.6111 0.0 0.0
5.1085 48.9642 46.7279 0.0 0.0
5.7123 49.0597 46.6314 0.0 0.0
5.7054 49.1757 46.5143 0.0 0.0
5.1683 48.1022 47.6004 0.0 0.0
4.619 47.0594 48.6596 0.0 0.0
4.0568 46.0451 49.694 0.0 0.0
3.4818 45.0586 50.7045 0.0 0.0
2.8933 44.0979 51.6926 0.0 0.0
2.2913 43.1627 52.6591 0.0 0.0
1.6751 42.2514 53.6052 0.0 0.0
1.0447 41.3637 54.5313 0.0 0.0
0.3994 40.4984 55.4386 0.0 0.0
-0.2608 39.6555 56.3272 0.0 0.0
-0.9367 38.8341 57.1979 0.0 0.0
-1.6281 38.0335 58.0514 0.0 0.0
-2.3359 37.2536 58.8879 0.0 0.0
-3.0599 36.4942 59.7074 0.0 0.0
-3.801 35.7548 60.5108 0.0 0.0
-4.559 35.0354 61.2978 0.0 0.0
-5.3348 34.3354 62.0689 0.0 0.0
-6.1281 33.6552 62.8239 0.0 0.0
-6.9398 32.9943 63.5635 0.0 0.0
-7.7696 32.3528 64.2869 0.0 0.0
-7.748 32.3497 64.2905 0.0 0.0
-7.6624 32.9832 63.5759 0.0 0.0
-7.6843 32.9864 63.5722 0.0 0.0
-6.6941 32.5802 64.0297 0.0 0.0
-5.6902 32.1942 64.4669 0.0 0.0
-4.6728 31.828 64.8836 0.0 0.0
-3.6424 31.4821 65.2792 0.0 0.0
-2.5994 31.1564 65.6538 0.0 0.0
-1.5441 30.8507 66.0069 0.0 0.0
-0.4771 30.5649 66.3387 0.0 0.0
0.601 30.2994 66.6484 0.0 0.0
1.6896 30.054 66.9359 0.0 0.0
1.6869 30.1371 66.8382 0.0 0.0
0.7212 30.1186 66.86 0.0 0.0
0.7224 30.0354 66.9575 0.0 0.0
0.4212 31.0371 65.7914 0.0 0.0
0.131 32.0596 64.6198 0.0 0.0
-0.1485 33.1025 63.442 0.0 0.0
-0.4183 34.1661 62.2563 0.0 0.0
-0.6786 35.2511 61.0612 0.0 0.0
-0.93 36.3573 59.8558 0.0 0.0
-1.1729 37.486 58.6381 0.0 0.0
-1.4077 38.6373 57.4072 0.0 0.0
-1.6347 39.8125 56.1612 0.0 0.0
-1.8544 41.0131 54.8984 0.0 0.0
-2.0672 42.2398 53.6173 0.0 0.0
-2.2734 43.4947 52.3155 0.0 0.0
-2.4731 44.7791 50.9915 0.0 0.0
-2.6666 46.0955 49.6426 0.0 0.0
-2.8545 47.4466 48.2659 0.0 0.0
-3.0368 48.8347 46.8588 0.0 0.0
-3.0405 48.7194 46.9753 0.0 0.0
-3.8308 48.798 46.8958 0.0 0.0
-4.6197 48.8949 46.7979 0.0 0.0
-5.4067 49.01 46.6816 0.0 0.0
-5.4002 49.1259 46.5645 0.0 0.0
-5.8232 48.5486 47.1482 0.0 0.0
-6.2516 47.9833 47.7208 0.0 0.0
-6.2342 47.9803 47.724 0.0 0.0
-6.2074 48.3803 47.3185 0.0 0.0
-6.2251 48.3838 47.3151 0.0 0.0
-5.4183 47.885 47.8206 0.0 0.0
-4.6029 47.4091 48.3039 0.0 0.0
-3.7794 46.9564 48.7645 0.0 0.0
-2.9476 46.5261 49.203 0.0 0.0
-2.1079 46.1178 49.6199 0.0 0.0
-1.2606 45.7317 50.0147 0.0 0.0
-0.406 45.3671 50.3881 0.0 0.0
0.4558 45.0242 50.7397 0.0 0.0
1.3244 44.7028 51.0699 0.0 0.0
2.1994 44.4023 51.3791 0.0 0.0
3.0804 44.1231 51.6666 0.0 0.0
3.9673 43.8647 51.9333 0.0 0.0
4.8596 43.6273 52.1784 0.0 0.0
5.7567 43.4107 52.4024 0.0 0.0
6.6586 43.2145 52.6054 0.0 0.0
7.5647 43.0392 52.7871 0.0 0.0
7.5462 43.0358 52.7906 0.0 0.0
7.6409 42.0599 53.8045 0.0 0.0
7.738 41.1004 54.8069 0.0 0.0
7.8377 40.1569 55.7981 0.0 0.0
7.8567 40.1602 55.7945 0.0 0.0
7.2712 39.198 56.8115 0.0 0.0
6.6698 38.2586 57.8108 0.0 0.0
6.0522 37.3418 58.793 0.0 0.0
5.4176 36.4465 59.7592 0.0 0.0
4.7654 35.5724 60.7097 0.0 0.0
4.0952 34.7194 61.6451 0.0 0.0
3.4066 33.8872 62.5659 0.0 0.0
2.6986 33.0754 63.4723 0.0 0.0
1.9709 32.284 64.3649 0.0 0.0
1.223 31.5132 65.2436 0.0 0.0
0.454 30.7624 66.1092 0.0 0.0
-0.3366 30.032 66.9616 0.0 0.0
-0.3361 30.1154 66.8638 0.0 0.0
-1.1647 30.1253 66.8522 0.0 0.0
-1.9926 30.1461 66.8277 0.0 0.0
-2.8198 30.1779 66.7906 0.0 0.0
-2.8243 30.0947 66.8881 0.0 0.0
-3.0585 31.1129 65.7039 0.0 0.0
-3.2839 32.1519 64.5149 0.0 0.0
-3.5009 33.2113 63.3199 0.0 0.0
-3.7103 34.2918 62.1172 0.0 0.0
-3.9123 35.3932 60.9057 0.0 0.0
-4.1073 36.5164 59.6834 0.0 0.0
-4.2956 37.6617 58.4494 0.0 0.0
-4.4774 38.8304 57.2017 0.0 0.0
-4.6534 40.023 55.9391 0.0 0.0
-4.8236 41.241 54.6597 0.0 0.0
-4.9884 42.486 53.3612 0.0 0.0
-5.148 43.7592 52.0421 0.0 0.0
-5.3027 45.0632 50.6998 0.0 0.0
-5.4524 46.3994 49.3322 0.0 0.0
-5.5978 47.7713 47.936 0.0 0.0
-5.7389 49.1813 46.5086 0.0 0.0
-5.7458 49.0653 46.6257 0.0 0.0
-4.9363 48.939 46.7534 0.0 0.0
-4.1249 48.832 46.8615 0.0 0.0
-3.3119 48.7443 46.9501 0.0 0.0
-2.4974 48.676 47.0194 0.0 0.0
-1.6819 48.6268 47.069 0.0 0.0
-0.8658 48.5969 47.0994 0.0 0.0
-0.0493 48.5861 47.1102 0.0 0.0
0.7671 48.5945 47.1016 0.0 0.0
1.5833 48.6222 47.0738 0.0 0.0
2.3989 48.669 47.0264 0.0 0.0
2.396 48.7842 46.9098 0.0 0.0
2.659 47.4316 48.2811 0.0 0.0
2.9297 46.1151 49.6224 0.0 0.0
3.2086 44.8328 50.9364 0.0 0.0
3.4961 43.5816 52.2257 0.0 0.0
3.7924 42.3601 53.492 0.0 0.0
4.0979 41.1661 54.7381 0.0 0.0
4.4133 39.9986 55.965 0.0 0.0
4.7388 38.856 57.1746 0.0 0.0
5.075 37.7371 58.3687 0.0 0.0
5.4221 36.6413 59.5483 0.0 0.0
5.7811 35.5676 60.7151 0.0 0.0
6.1524 34.5156 61.8698 0.0 0.0
6.5365 33.4846 63.0142 0.0 0.0
6.9339 32.4746 64.149 0.0 0.0
7.3458 31.4851 65.2758 0.0 0.0
7.7725 30.5164 66.3952 0.0 0.0
7.7603 30.5998 66.2981 0.0 0.0
8.7456 30.7116 66.1682 0.0 0.0
9.7266 30.8395 66.0199 0.0 0.0
9.7076 30.9436 65.8995 0.0 0.0
9.5328 31.9324 64.7645 0.0 0.0
9.364 32.9398 63.6246 0.0 0.0
9.2011 33.9659 62.4784 0.0 0.0
9.0438 35.0109 61.3246 0.0 0.0
8.8916 36.0751 60.162 0.0 0.0
8.7445 37.1592 58.9894 0.0 0.0
8.6021 38.2638 57.8053 0.0 0.0
8.4642 39.3897 56.6085 0.0 0.0
8.3307 40.5378 55.3972 0.0 0.0
8.2013 41.7093 54.1702 0.0 0.0
8.0758 42.9055 52.9256 0.0 0.0
7.9541 44.1279 51.6617 0.0 0.0
7.836 45.3784 50.3765 0.0 0.0
7.7213 46.6588 49.0677 0.0 0.0
7.6099 47.9716 47.7328 0.0 0.0
7.5016 49.3194 46.3691 0.0 0.0
7.2827 49.2716 46.4174 0.0 0.0
7.0635 49.2252 46.4643 0.0 0.0
7.1656 47.8785 47.8272 0.0 0.0
7.2706 46.5667 49.1616 0.0 0.0
7.3788 45.2871 50.47 0.0 0.0
7.4902 44.0374 51.755 0.0 0.0
7.605 42.8156 53.0188 0.0 0.0
7.7233 41.6199 54.2635 0.0 0.0
7.8454 40.4488 55.4907 0.0 0.0
7.9714 39.301 56.7023 0.0 0.0
8.1014 38.1754 57.8997 0.0 0.0
8.2357 37.071 59.0844 0.0 0.0
8.3746 35.9871 60.2578 0.0 0.0
8.5181 34.9229 61.4212 0.0 0.0
8.6666 33.878 62.576 0.0 0.0
8.8204 32.852 63.7234 0.0 0.0
8.9796 31.8446 64.8647 0.0 0.0
9.1447 30.8557 66.001 0.0 0.0
9.7076 30.9436 65.8995 0.0 0.0
9.7266 30.8395 66.0199 0.0 0.0
9.8188 30.8698 65.9848 0.0 0.0
9.7711 31.2202 65.5803 0.0 0.0
9.5505 31.1845 65.6214 0.0 0.0
9.4145 31.0041 65.8294 0.0 0.0
9.0826 30.9532 65.8884 0.0 0.0
9.0608 31.082 65.7396 0.0 0.0
9.2154 31.1055 65.7124 0.0 0.0
9.4983 31.4817 65.2797 0.0 0.0
9.7177 31.5174 65.2388 0.0 0.0
9.665 31.8161 64.8971 0.0 0.0
9.4466 31.7804 64.9379 0.0 0.0
9.1649 31.4024 65.3708 0.0 0.0
9.0111 31.3788 65.3978 0.0 0.0
8.962 31.6774 65.0557 0.0 0.0
9.115 31.7009 65.0287 0.0 0.0
9.3956 32.0808 64.5957 0.0 0.0
9.6128 32.1165 64.5551 0.0 0.0
9.5611 32.4185 64.2125 0.0 0.0
9.3451 32.3828 64.2529 0.0 0.0
9.0657 32.0012 64.6863 0.0 0.0
8.9135 31.9776 64.7131 0.0 0.0
8.8654 32.2795 64.37 0.0 0.0
9.0168 32.303 64.3433 0.0 0.0
9.2951 32.6866 63.9097 0.0 0.0
9.51 32.7223 63.8695 0.0 0.0
9.4594 33.0279 63.5256 0.0 0.0
9.2456 32.9922 63.5657 0.0 0.0
8.9685 32.6069 63.9997 0.0 0.0
8.8179 32.5833 64.0263 0.0 0.0
8.7709 32.8886 63.6823 0.0 0.0
8.9207 32.9121 63.6557 0.0 0.0
9.1966 33.2993 63.2214 0.0 0.0
9.4094 33.335 63.1814 0.0 0.0
9.3599 33.6438 62.8366 0.0 0.0
9.1482 33.6081 62.8765 0.0 0.0
8.8734 33.2191 63.3113 0.0 0.0
8.7243 33.1955 63.3376 0.0 0.0
8.6783 33.5042 62.9925 0.0 0.0
8.8266 33.5277 62.9661 0.0 0.0
9.1003 33.9186 62.5309 0.0 0.0
9.3109 33.9544 62.4913 0.0 0.0
9.2624 34.2666 62.1451 0.0 0.0
9.0528 34.2308 62.1846 0.0 0.0
8.7802 33.8381 62.6205 0.0 0.0
8.6327 33.8145 62.6466 0.0 0.0
8.5876 34.1268 62.2999 0.0 0.0
8.7344 34.1503 62.2738 0.0 0.0
9.0059 34.545 61.8374 0.0 0.0
9.2143 34.5807 61.798 0.0 0.0
9.1668 34.8964 61.4504 0.0 0.0
8.9594 34.8606 61.4897 0.0 0.0
8.689 34.4641 61.9267 0.0 0.0
8.543 34.4405 61.9527 0.0 0.0
8.4988 34.756 61.6048 0.0 0.0
8.6441 34.7796 61.5789 0.0 0.0
8.9134 35.178 61.1412 0.0 0.0
9.1198 35.2138 61.102 0.0 0.0
9.0733 35.533 60.7529 0.0 0.0
8.8679 35.4972 60.7919 0.0 0.0
8.5997 35.0968 61.2302 0.0 0.0
8.4551 35.0733 61.2562 0.0 0.0
8.4118 35.3925 60.9065 0.0 0.0
8.5556 35.416 60.8806 0.0 0.0
8.8228 35.8183 60.4415 0.0 0.0
9.0272 35.8541 60.4025 0.0 0.0
8.9816 36.1768 60.0516 0.0 0.0
8.7782 36.141 60.0904 0.0 0.0
8.5121 35.7368 60.5304 0.0 0.0
8.3689 35.7132 60.5561 0.0 0.0
8.3265 36.0357 60.205 0.0 0.0
8.469 36.0593 60.1793 0.0 0.0
8.734 36.4655 59.7385 0.0 0.0
8.9364 36.5013 59.6997 0.0 0.0
8.8917 36.8277 59.3469 0.0 0.0
8.6903 36.7918 59.3855 0.0 0.0
8.4263 36.3836 59.8272 0.0 0.0
8.2846 36.36 59.8528 0.0 0.0
8.243 36.6861 59.4998 0.0 0.0
8.3841 36.7097 59.4742 0.0 0.0
8.647 37.12 59.0317 0.0 0.0
8.8474 37.1558 58.993 0.0 0.0
8.8035 37.4861 58.638 0.0 0.0
8.6041 37.4502 58.6765 0.0 0.0
8.3422 37.0379 59.1201 0.0 0.0
8.2018 37.0143 59.1456 0.0 0.0
8.1611 37.3441 58.7905 0.0 0.0
8.3008 37.3677 58.7651 0.0 0.0
8.5616 37.7821 58.3205 0.0 0.0
8.7601 37.818 58.2821 0.0 0.0
8.7172 38.1517 57.9249 0.0 0.0
8.5196 38.1158 57.9633 0.0 0.0
8.2598 37.6994 58.4091 0.0 0.0
8.1207 37.6757 58.4344 0.0 0.0
8.0808 38.0093 58.0773 0.0 0.0
8.2191 38.0329 58.0519 0.0 0.0
8.4779 38.4515 57.6051 0.0 0.0
8.6746 38.4874 57.5667 0.0 0.0
8.6324 38.8251 57.2074 0.0 0.0
8.4367 38.7891 57.2457 0.0 0.0
8.1789 38.3684 57.6937 0.0 0.0
8.0412 38.3447 57.719 0.0 0.0
8.002 38.6823 57.3592 0.0 0.0
8.1391 38.706 57.334 0.0 0.0
8.3959 39.1289 56.8847 0.0 0.0
8.5907 39.1649 56.8465 0.0 0.0
8.5493 39.5065 56.4846 0.0 0.0
8.3554 39.4705 56.5228 0.0 0.0
8.0996 39.0454 56.9734 0.0 0.0
7.9632 39.0217 56.9986 0.0 0.0
7.9248 39.363 56.6367 0.0 0.0
8.0605 39.3867 56.6115 0.0 0.0
8.3154 39.8141 56.1596 0.0 0.0
8.5084 39.8502 56.1215 0.0 0.0
8.4678 40.1959 55.757 0.0 0.0
8.2757 40.1597 55.795 0.0 0.0
8.0219 39.7301 56.2483 0.0 0.0
7.8867 39.7063 56.2734 0.0 0.0
7.849 40.0519 55.9086 0.0 0.0
7.9835 40.0757 55.8835 0.0 0.0
8.2364 40.5077 55.4288 0.0 0.0
8.4276 40.5439 55.3908 0.0 0.0
8.3878 40.8938 55.0235 0.0 0.0
8.1974 40.8575 55.0614 0.0 0.0
7.9455 40.4232 55.5177 0.0 0.0
7.8116 40.3994 55.5428 0.0 0.0
7.7747 40.7489 55.1754 0.0 0.0
7.9079 40.7728 55.1504 0.0 0.0
8.1589 41.2095 54.6926 0.0 0.0
8.3483 41.2458 54.6547 0.0 0.0
8.3092 41.6 54.2843 0.0 0.0
8.1207 41.5637 54.3222 0.0 0.0
7.8707 41.1245 54.7816 0.0 0.0
7.738 41.1006 54.8066 0.0 0.0
7.7017 41.4545 54.4364 0.0 0.0
7.8338 41.4784 54.4113 0.0 0.0
8.0828 41.9201 53.9503 0.0 0.0
8.2705 41.9564 53.9124 0.0 0.0
8.2322 42.3154 53.5386 0.0 0.0
8.0453 42.279 53.5765 0.0 0.0
7.7972 41.8348 54.0393 0.0 0.0
7.6657 41.8108 54.0643 0.0 0.0
7.6301 42.1691 53.6908 0.0 0.0
7.7609 42.1931 53.6658 0.0 0.0
8.0081 42.6399 53.2013 0.0 0.0
8.1942 42.6764 53.1634 0.0 0.0
8.1565 43.0397 52.7864 0.0 0.0
7.9713 43.0032 52.8243 0.0 0.0
7.725 42.5538 53.2908 0.0 0.0
7.5948 42.5297 53.3157 0.0 0.0
7.5598 42.8926 52.9389 0.0 0.0
7.6895 42.9167 52.9139 0.0 0.0
7.9348 43.3689 52.4457 0.0 0.0
8.1192 43.4055 52.4078 0.0 0.0
8.0822 43.7736 52.0272 0.0 0.0
7.8986 43.7369 52.0651 0.0 0.0
7.6542 43.2821 52.5354 0.0 0.0
7.5251 43.2579 52.5604 0.0 0.0
7.4908 43.6259 52.1798 0.0 0.0
7.6193 43.6501 52.1548 0.0 0.0
7.8628 44.1078 51.6825 0.0 0.0
8.0455 44.1446 51.6446 0.0 0.0
8.0092 44.5178 51.2603 0.0 0.0
7.8273 44.4809 51.2982 0.0 0.0
7.5847 44.0204 51.7727 0.0 0.0
7.4567 43.9961 51.7976 0.0 0.0
7.423 44.3688 51.4135 0.0 0.0
7.5504 44.3931 51.3885 0.0 0.0
7.7921 44.8566 50.9119 0.0 0.0
7.9732 44.8935 50.8739 0.0 0.0
7.9376 45.272 50.4856 0.0 0.0
7.7572 45.2349 50.5236 0.0 0.0
7.5164 44.7685 51.0025 0.0 0.0
7.3896 44.7441 51.0275 0.0 0.0
7.3564 45.1223 50.6392 0.0 0.0
7.4827 45.1467 50.6141 0.0 0.0
7.7226 45.6159 50.1331 0.0 0.0
7.9022 45.6531 50.0951 0.0 0.0
7.8671 46.0372 49.7022 0.0 0.0
7.6883 45.9999 49.7402 0.0 0.0
7.4493 45.5273 50.2238 0.0 0.0
7.3236 45.5028 50.2489 0.0 0.0
7.291 45.8861 49.8566 0.0 0.0
7.4162 45.9107 49.8315 0.0 0.0
7.6544 46.3865 49.3453 0.0 0.0
7.8324 46.4239 49.3073 0.0 0.0
7.798 46.8135 48.9101 0.0 0.0
7.6207 46.776 48.9482 0.0 0.0
7.3834 46.2969 49.437 0.0 0.0
7.2588 46.2722 49.462 0.0 0.0
7.2268 46.6612 49.0652 0.0 0.0
7.3509 46.6859 49.04 0.0 0.0
7.5873 47.1684 48.5487 0.0 0.0
7.7639 47.206 48.5104 0.0 0.0
7.73 47.6018 48.1081 0.0 0.0
7.5542 47.5641 48.1464 0.0 0.0
7.3186 47.0781 48.6405 0.0 0.0
7.1951 47.0534 48.6657 0.0 0.0
7.1636 47.4483 48.2641 0.0 0.0
7.2867 47.4731 48.2388 0.0 0.0
7.5214 47.9626 47.7418 0.0 0.0
7.6964 48.0005 47.7035 0.0 0.0
7.6632 48.4023 47.2963 0.0 0.0
7.4889 48.3643 47.3347 0.0 0.0
7.255 47.8712 47.8347 0.0 0.0
7.1325 47.8462 47.8599 0.0 0.0
7.1016 48.2474 47.4533 0.0 0.0
7.2236 48.2724 47.4279 0.0 0.0
7.4567 48.7693 46.9249 0.0 0.0
7.6302 48.8074 46.8864 0.0 0.0
7.5656 49.4605 46.2267 0.0 0.0
7.3905 49.4429 46.2444 0.0 0.0
7.413 49.1523 46.5378 0.0 0.0
7.1925 48.6768 47.0184 0.0 0.0
7.071 48.6517 47.0438 0.0 0.0
6.5398 47.5888 48.1212 0.0 0.0
5.9966 46.5554 49.173 0.0 0.0
5.4405 45.5499 50.2007 0.0 0.0
4.8717 44.571 51.2055 0.0 0.0
4.2894 43.6175 52.1885 0.0 0.0
3.6935 42.6885 53.1508 0.0 0.0
3.0837 41.783 54.0932 0.0 0.0
2.4595 40.9004 55.0165 0.0 0.0
1.8207 40.0399 55.9214 0.0 0.0
1.1666 39.2009 56.8084 0.0 0.0
0.4973 38.3828 57.6784 0.0 0.0
-0.188 37.5855 58.5312 0.0 0.0
-0.8894 36.8085 59.3676 0.0 0.0
-1.6072 36.0515 60.1878 0.0 0.0
-2.342 35.3141 60.9921 0.0 0.0
-3.0939 34.5963 61.7808 0.0 0.0
-3.8635 33.8978 62.5539 0.0 0.0
-4.6511 33.2186 63.3118 0.0 0.0
-5.4566 32.5585 64.0544 0.0 0.0
-6.2809 31.9174 64.7815 0.0 0.0
-7.1239 31.2954 65.4936 0.0 0.0
-7.9862 30.6925 66.1903 0.0 0.0
-8.0308 30.6986 66.1833 0.0 0.0
-7.8853 31.6874 65.0441 0.0 0.0
-7.7449 32.6948 63.9005 0.0 0.0
-7.6095 33.7207 62.7509 0.0 0.0
-7.4786 34.7656 61.5944 0.0 0.0
-7.3522 35.8296 60.4293 0.0 0.0
-7.2299 36.9133 59.2545 0.0 0.0
-7.1116 38.0173 58.0687 0.0 0.0
-6.9969 39.1422 56.8707 0.0 0.0
-6.886 40.2894 55.6584 0.0 0.0
-6.7786 41.4598 54.4308 0.0 0.0
-6.6744 42.6546 53.186 0.0 0.0
-6.5734 43.8754 51.9222 0.0 0.0
-6.4754 45.1238 50.6375 0.0 0.0
-6.3803 46.4019 49.3297 0.0 0.0
-6.2879 47.7119 47.9963 0.0 0.0
-6.1981 49.0565 46.6346 0.0 0.0
-6.418 49.0972 46.5936 0.0 0.0
-6.6378 49.1393 46.551 0.0 0.0
-6.7338 47.7937 47.9133 0.0 0.0
-6.8326 46.4828 49.2471 0.0 0.0
-6.9344 45.204 50.5552 0.0 0.0
-7.0392 43.955 51.8402 0.0 0.0
-7.1473 42.7337 53.1039 0.0 0.0
-7.2586 41.5384 54.3486 0.0 0.0
-7.3735 40.3677 55.5761 0.0 0.0
-7.4921 39.2202 56.788 0.0 0.0
-7.6143 38.095 57.9856 0.0 0.0
-7.7407 36.9908 59.1709 0.0 0.0
-7.8714 35.907 60.345 0.0 0.0
-8.0066 34.8429 61.5092 0.0 0.0
-8.1464 33.798 62.6649 0.0 0.0
-8.2912 32.772 63.8134 0.0 0.0
-8.4412 31.7647 64.9559 0.0 0.0
-8.5967 30.7758 66.0936 0.0 0.0
-8.0308 30.6986 66.1833 0.0 0.0
-7.9862 30.6925 66.1903 0.0 0.0
-8.0157 30.6055 66.2914 0.0 0.0
-8.7069 30.7001 66.1815 0.0 0.0
-8.6913 30.8956 65.9549 0.0 0.0
-8.4513 30.8619 65.994 0.0 0.0
-8.0805 31.1229 65.6924 0.0 0.0
-7.9253 31.102 65.7164 0.0 0.0
-7.8818 31.3998 65.3736 0.0 0.0
-8.0362 31.4207 65.3496 0.0 0.0
-8.4246 31.1442 65.6677 0.0 0.0
-8.6461 31.1756 65.6316 0.0 0.0
-8.5989 31.4733 65.2893 0.0 0.0
-8.3785 31.442 65.3253 0.0 0.0
-7.9924 31.7205 65.0064 0.0 0.0
-7.8388 31.6996 65.0302 0.0 0.0
-7.7963 32.0008 64.6866 0.0 0.0
-7.9491 32.0217 64.6628 0.0 0.0
-8.3329 31.7414 64.9825 0.0 0.0
-8.5521 31.7727 64.9467 0.0 0.0
-8.5058 32.0738 64.6036 0.0 0.0
-8.2878 32.0424 64.6392 0.0 0.0
-7.9062 32.3246 64.3189 0.0 0.0
-7.7543 32.3037 64.3426 0.0 0.0
-7.7127 32.6083 63.9981 0.0 0.0
-7.8638 32.6292 63.9745 0.0 0.0
-8.2431 32.3452 64.2956 0.0 0.0
-8.46 32.3765 64.2601 0.0 0.0
-8.4147 32.6812 63.9158 0.0 0.0
-8.1989 32.6498 63.9511 0.0 0.0
-7.8219 32.9354 63.6295 0.0 0.0
-7.6715 32.9145 63.653 0.0 0.0
-7.6308 33.2227 63.3072 0.0 0.0
-7.7804 33.2436 63.2838 0.0 0.0
-8.1552 32.956 63.6065 0.0 0.0
-8.3699 32.9873 63.5712 0.0 0.0
-8.3255 33.2951 63.2261 0.0 0.0
-8.112 33.2638 63.2612 0.0 0.0
-7.7393 33.5532 62.9377 0.0 0.0
-7.5905 33.5323 62.961 0.0 0.0
-7.5506 33.8437 62.6143 0.0 0.0
-7.6987 33.8646 62.591 0.0 0.0
-8.0692 33.5733 62.9154 0.0 0.0
-8.2817 33.6046 62.8804 0.0 0.0
-8.2382 33.9158 62.534 0.0 0.0
-8.0269 33.8845 62.5689 0.0 0.0
-7.6585 34.1776 62.2435 0.0 0.0
-7.5112 34.1567 62.2667 0.0 0.0
-7.4721 34.4715 61.9186 0.0 0.0
-7.6187 34.4924 61.8955 0.0 0.0
-7.9849 34.1976 62.2215 0.0 0.0
-8.1952 34.2289 62.1867 0.0 0.0
-8.1527 34.5436 61.839 0.0 0.0
-7.9435 34.5122 61.8736 0.0 0.0
-7.5793 34.8091 61.5464 0.0 0.0
-7.4335 34.7882 61.5695 0.0 0.0
-7.3952 35.1064 61.2198 0.0 0.0
-7.5403 35.1273 61.1968 0.0 0.0
-7.9024 34.8286 61.525 0.0 0.0
-8.1106 34.8599 61.4905 0.0 0.0
-8.0689 35.178 61.1412 0.0 0.0
-7.8618 35.1467 61.1757 0.0 0.0
-7.5017 35.4473 60.8464 0.0 0.0
-7.3573 35.4264 60.8694 0.0 0.0
-7.3199 35.7481 60.518 0.0 0.0
-7.4635 35.7691 60.4953 0.0 0.0
-7.8216 35.4667 60.8252 0.0 0.0
-8.0277 35.4981 60.7909 0.0 0.0
-7.9868 35.8197 60.44 0.0 0.0
-7.7818 35.7884 60.4742 0.0 0.0
-7.4257 36.0928 60.1428 0.0 0.0
-7.2827 36.0719 60.1657 0.0 0.0
-7.246 36.3972 59.8126 0.0 0.0
-7.3882 36.4181 59.7898 0.0 0.0
-7.7424 36.1117 60.1222 0.0 0.0
-7.9464 36.1431 60.0882 0.0 0.0
-7.9064 36.4683 59.7354 0.0 0.0
-7.7034 36.4369 59.7695 0.0 0.0
-7.3512 36.7453 59.4359 0.0 0.0
-7.2097 36.7243 59.4586 0.0 0.0
-7.1737 37.0532 59.1035 0.0 0.0
-7.3145 37.0742 59.0809 0.0 0.0
-7.6647 36.7639 59.4157 0.0 0.0
-7.8668 36.7953 59.3817 0.0 0.0
-7.8276 37.1244 59.0268 0.0 0.0
-7.6265 37.093 59.0608 0.0 0.0
-7.2781 37.405 58.725 0.0 0.0
-7.138 37.384 58.7475 0.0 0.0
-7.1027 37.7169 58.3902 0.0 0.0
