X Y Z i j k
70.0000, 53.6101, 11.3082, -0.0000, 0.0349, 0.9994
70.0000, 47.2575, 11.3391, 0.0000, -0.0291, 0.9996
70.0000, 67.1692, 9.8572, -0.0164, 0.1912, 0.9814
70.0000, 59.3722, 10.9234, -0.0001, 0.0974, 0.9952
67.6415, 70.0000, 9.7702, 0.2842, -0.1160, 0.9517
70.0000, 70.0000, 9.3357, 0.0648, 0.1214, 0.9905
70.0000, 67.8143, 9.7445, 0.0020, 0.1756, 0.9845
59.8908, 70.0000, 10.8763, 0.1010, -0.0000, 0.9949
65.6061, 70.0000, 10.1210, 0.1616, -0.0000, 0.9869
45.1646, 70.0000, 11.2532, -0.0453, -0.0001, 0.9990
52.7073, 70.0000, 11.3397, 0.0286, 0.0000, 0.9996
35.2580, 70.0000, 10.2571, -0.1537, -0.0000, 0.9881
40.8044, 70.0000, 10.9411, -0.0961, -0.0001, 0.9954
30.0000, 67.9044, 9.7220, 0.0894, 0.2600, 0.9615
30.0000, 70.0000, 9.3406, -0.1192, 0.0631, 0.9909
31.9698, 70.0000, 9.7021, -0.1677, 0.0079, 0.9858
30.0000, 59.9027, 10.8750, 0.0000, 0.0995, 0.9950
30.0000, 64.6953, 10.2661, 0.0000, 0.1563, 0.9877
30.0000, 47.0009, 11.3261, 0.0000, -0.0297, 0.9996
30.0000, 53.2124, 11.3225, 0.0000, 0.0353, 0.9994
30.0000, 35.2246, 10.2522, 0.0000, -0.1541, 0.9881
30.0000, 40.3679, 10.8973, 0.0001, -0.0990, 0.9951
32.2568, 30.0000, 9.7516, -0.2753, 0.1063, 0.9555
30.0000, 30.0000, 9.3327, -0.0659, -0.1213, 0.9904
30.0000, 31.8136, 9.6714, -0.0128, -0.1657, 0.9861
41.2006, 30.0000, 10.9762, -0.0948, 0.0001, 0.9955
35.3223, 30.0000, 10.2689, -0.1560, 0.0000, 0.9878
70.0000, 40.3745, 10.9035, -0.0001, -0.1026, 0.9947
70.0000, 34.7651, 10.1801, -0.0000, -0.1582, 0.9874
70.0000, 32.6559, 9.8248, 0.0000, -0.1722, 0.9851
70.0000, 30.0000, 9.3327, 0.1218, -0.0666, 0.9903
68.0123, 30.0000, 9.7056, 0.1704, -0.0079, 0.9853
59.6320, 30.0000, 10.8974, 0.0996, 0.0001, 0.9950
65.0951, 30.0000, 10.2049, 0.1575, -0.0000, 0.9875
46.1346, 30.0000, 11.2958, -0.0443, 0.0000, 0.9990
53.4500, 30.0000, 11.3129, 0.0335, 0.0000, 0.9994
46.8212, 30.0000, 11.7815, -0.0303, -0.0003, 0.9995
58.8456, 30.0000, 11.4400, 0.0933, -0.0002, 0.9956
70.0000, 30.0000, 9.8112, 0.1198, -0.0656, 0.9906
70.0000, 40.0798, 11.3442, 0.0003, -0.0957, 0.9954
70.0000, 49.8227, 11.8209, 0.0003, -0.0004, 1.0000
70.0000, 61.0954, 11.2282, 0.0003, 0.1030, 0.9947
70.0000, 70.0000, 9.8144, 0.0638, 0.1194, 0.9908
62.1614, 70.0000, 11.1109, 0.1109, 0.0003, 0.9938
50.9310, 70.0000, 11.8236, 0.0008, 0.0003, 1.0000
41.1531, 70.0000, 11.4429, -0.0936, 0.0002, 0.9956
30.0000, 70.0000, 9.8190, -0.1172, 0.0622, 0.9912
30.0000, 59.9196, 11.3427, -0.0003, 0.0962, 0.9954
30.0000, 50.1785, 11.8195, -0.0003, 0.0003, 1.0000
30.0000, 38.9058, 11.2251, -0.0003, -0.1056, 0.9944
30.0000, 30.0000, 9.8112, -0.0649, -0.1193, 0.9907
37.8390, 30.0000, 11.1099, -0.1136, -0.0003, 0.9935
46.8212, 30.0000, 11.7815, -0.0303, -0.0003, 0.9995
