J1 J2 J3 J5 J6
8.3002 41.6299 59.8446 0.0 0.0
8.4443 40.5436 61.1764 0.0 0.0
8.5935 39.4861 62.4997 0.0 0.0
8.7481 38.4568 63.8163 0.0 0.0
8.9084 37.4558 65.1284 0.0 0.0
9.0745 36.4832 66.438 0.0 0.0
9.247 35.5394 67.7472 0.0 0.0
9.426 34.6251 69.0583 0.0 0.0
9.612 33.7414 70.3736 0.0 0.0
9.8055 32.8895 71.6956 0.0 0.0
10.0068 32.0714 73.0274 0.0 0.0
10.0337 31.9587 73.2163 0.0 0.0
10.0625 31.7993 73.4861 0.0 0.0
10.0725 31.6403 73.7584 0.0 0.0
10.0632 31.4828 74.0313 0.0 0.0
10.0342 31.3278 74.3032 0.0 0.0
9.9858 31.1764 74.572 0.0 0.0
9.918 31.0295 74.8362 0.0 0.0
9.8311 30.888 75.0939 0.0 0.0
9.7254 30.7529 75.3431 0.0 0.0
9.6011 30.6248 75.5822 0.0 0.0
9.4595 30.5046 75.8094 0.0 0.0
9.3009 30.3929 76.0231 0.0 0.0
9.1265 30.2903 76.2215 0.0 0.0
8.9374 30.1975 76.403 0.0 0.0
8.7349 30.1147 76.5665 0.0 0.0
8.5204 30.0425 76.7103 0.0 0.0
8.2954 29.9812 76.8332 0.0 0.0
8.0616 29.9312 76.9344 0.0 0.0
7.8208 29.8924 77.0131 0.0 0.0
7.5888 29.8665 77.066 0.0 0.0
7.4221 29.8526 77.0945 0.0 0.0
6.1785 29.7715 77.2614 0.0 0.0
4.9289 29.7056 77.398 0.0 0.0
3.6747 29.655 77.5042 0.0 0.0
2.4169 29.6192 77.5794 0.0 0.0
1.1568 29.5983 77.6236 0.0 0.0
-0.1042 29.5921 77.6366 0.0 0.0
-1.3654 29.6009 77.6182 0.0 0.0
-2.6252 29.6242 77.5688 0.0 0.0
-3.8825 29.6624 77.4884 0.0 0.0
-5.136 29.7156 77.3772 0.0 0.0
-6.3847 29.784 77.2356 0.0 0.0
-7.6272 29.8676 77.0637 0.0 0.0
-7.572 30.0772 76.6408 0.0 0.0
-7.7419 30.0915 76.6126 0.0 0.0
-7.9712 30.1169 76.562 0.0 0.0
-8.195 30.1542 76.4884 0.0 0.0
-8.412 30.2028 76.3925 0.0 0.0
-8.6202 30.2629 76.2749 0.0 0.0
-8.8176 30.3338 76.1373 0.0 0.0
-9.003 30.4151 75.9805 0.0 0.0
-9.1749 30.5066 75.8058 0.0 0.0
-9.3317 30.6075 75.6149 0.0 0.0
-9.4727 30.7171 75.4097 0.0 0.0
-9.5967 30.8349 75.1915 0.0 0.0
-9.7026 30.96 74.9625 0.0 0.0
-9.7902 31.0916 74.7242 0.0 0.0
-9.8587 31.2288 74.4787 0.0 0.0
-9.9081 31.3704 74.2281 0.0 0.0
-9.938 31.5157 73.974 0.0 0.0
-9.9486 31.6635 73.7184 0.0 0.0
-9.9398 31.8127 73.4634 0.0 0.0
-9.9213 31.9216 73.2788 0.0 0.0
-9.8988 32.0219 73.11 0.0 0.0
-9.6994 32.8383 71.7772 0.0 0.0
-9.5077 33.6884 70.4542 0.0 0.0
-9.3235 34.5705 69.1381 0.0 0.0
-9.1462 35.4832 67.8263 0.0 0.0
-8.9753 36.4253 66.5169 0.0 0.0
-8.8107 37.3965 65.2071 0.0 0.0
-8.6521 38.3961 63.8948 0.0 0.0
-8.499 39.424 62.5782 0.0 0.0
-8.3512 40.4802 61.2551 0.0 0.0
-8.2084 41.565 59.9236 0.0 0.0
-8.0704 42.679 58.5814 0.0 0.0
-7.9369 43.8229 57.2266 0.0 0.0
-7.8077 44.9979 55.857 0.0 0.0
-7.6827 46.2053 54.4701 0.0 0.0
-7.5616 47.4464 53.0637 0.0 0.0
-7.444 48.7238 51.6347 0.0 0.0
-7.3302 50.0396 50.1799 0.0 0.0
-7.2198 51.3968 48.6964 0.0 0.0
-7.1126 52.7986 47.1801 0.0 0.0
-7.0086 54.2493 45.6265 0.0 0.0
-6.9925 54.4571 45.4051 0.0 0.0
-6.9646 54.7334 45.1113 0.0 0.0
-6.9237 55.006 44.8219 0.0 0.0
-6.8701 55.2733 44.5387 0.0 0.0
-6.8046 55.5329 44.2639 0.0 0.0
-6.7275 55.783 43.9998 0.0 0.0
-6.6393 56.0215 43.7481 0.0 0.0
-6.5411 56.2465 43.511 0.0 0.0
-6.4334 56.4563 43.2903 0.0 0.0
-6.3169 56.6487 43.0882 0.0 0.0
-6.1927 56.8227 42.9055 0.0 0.0
-6.0615 56.9767 42.7439 0.0 0.0
-5.9242 57.1093 42.605 0.0 0.0
-5.782 57.2191 42.49 0.0 0.0
-5.6356 57.3056 42.3995 0.0 0.0
-5.4862 57.3679 42.3342 0.0 0.0
-5.3348 57.4055 42.2948 0.0 0.0
-5.1823 57.418 42.2819 0.0 0.0
-5.0732 57.4114 42.2888 0.0 0.0
-4.971 57.3979 42.3029 0.0 0.0
-4.1631 57.2707 42.436 0.0 0.0
-3.3536 57.1663 42.5452 0.0 0.0
-2.5426 57.0846 42.6308 0.0 0.0
-1.7308 57.0255 42.6928 0.0 0.0
-0.9181 56.9889 42.7311 0.0 0.0
-0.1051 56.9748 42.746 0.0 0.0
0.7078 56.9828 42.7376 0.0 0.0
1.5206 57.0136 42.7053 0.0 0.0
2.3327 57.0668 42.6494 0.0 0.0
3.1439 57.1427 42.57 0.0 0.0
3.9538 57.2412 42.4669 0.0 0.0
4.7622 57.3624 42.3399 0.0 0.0
4.8816 57.3794 42.3222 0.0 0.0
5.0342 57.3889 42.3123 0.0 0.0
5.1867 57.3731 42.3289 0.0 0.0
5.3379 57.332 42.3717 0.0 0.0
5.4869 57.2663 42.4405 0.0 0.0
5.6328 57.1768 42.5342 0.0 0.0
5.7746 57.0638 42.6527 0.0 0.0
5.9111 56.9283 42.7947 0.0 0.0
6.0413 56.7717 42.9591 0.0 0.0
6.1645 56.5952 43.1444 0.0 0.0
6.28 56.4004 43.3491 0.0 0.0
6.3865 56.1886 43.5721 0.0 0.0
6.4834 55.962 43.811 0.0 0.0
6.57 55.7218 44.0645 0.0 0.0
6.6457 55.4705 44.3299 0.0 0.0
6.7097 55.2101 44.6056 0.0 0.0
6.7615 54.9421 44.8899 0.0 0.0
6.8007 54.6688 45.18 0.0 0.0
6.8213 54.4648 45.397 0.0 0.0
6.836 54.2793 45.5945 0.0 0.0
6.9374 52.8274 47.1492 0.0 0.0
7.0419 51.4243 48.6664 0.0 0.0
7.1495 50.0661 50.1509 0.0 0.0
7.2605 48.7492 51.6064 0.0 0.0
7.375 47.4705 53.0365 0.0 0.0
7.4931 46.2282 54.4439 0.0 0.0
7.615 45.0199 55.8315 0.0 0.0
7.7409 43.844 57.2018 0.0 0.0
7.8711 42.6992 58.5571 0.0 0.0
8.0056 41.5844 59.8999 0.0 0.0
8.1446 40.4987 61.2321 0.0 0.0
8.2887 39.4417 62.5557 0.0 0.0
8.438 38.413 63.8729 0.0 0.0
8.5927 37.4126 65.1857 0.0 0.0
8.7531 36.4404 66.4964 0.0 0.0
8.9196 35.4972 67.8066 0.0 0.0
9.0924 34.5836 69.1188 0.0 0.0
9.2721 33.7007 70.4355 0.0 0.0
9.4589 32.8497 71.759 0.0 0.0
9.6533 32.0325 73.0924 0.0 0.0
9.6792 31.9199 73.2816 0.0 0.0
9.7043 31.7708 73.5346 0.0 0.0
9.7105 31.622 73.7899 0.0 0.0
9.6972 31.4747 74.0454 0.0 0.0
9.6646 31.33 74.2993 0.0 0.0
9.6122 31.1891 74.5493 0.0 0.0
9.5408 31.0529 74.7938 0.0 0.0
9.4506 30.9224 75.0311 0.0 0.0
9.342 30.7984 75.259 0.0 0.0
9.2154 30.6819 75.4752 0.0 0.0
9.0722 30.5737 75.6786 0.0 0.0
8.913 30.4742 75.8674 0.0 0.0
8.739 30.3843 76.0396 0.0 0.0
8.5516 30.3045 76.194 0.0 0.0
8.3524 30.2353 76.3289 0.0 0.0
8.1428 30.177 76.4432 0.0 0.0
7.9248 30.13 76.536 0.0 0.0
7.6997 30.0946 76.6064 0.0 0.0
7.5286 30.0757 76.6439 0.0 0.0
7.3733 30.0624 76.6706 0.0 0.0
6.1382 29.9802 76.8354 0.0 0.0
4.897 29.9134 76.9703 0.0 0.0
3.6515 29.862 77.0751 0.0 0.0
2.4026 29.8257 77.1494 0.0 0.0
1.1514 29.8045 77.1931 0.0 0.0
-0.1012 29.7982 77.206 0.0 0.0
-1.3535 29.8071 77.1879 0.0 0.0
-2.6044 29.8307 77.1392 0.0 0.0
-3.8529 29.8694 77.0599 0.0 0.0
-5.098 29.9233 76.9502 0.0 0.0
-6.338 29.9925 76.8104 0.0 0.0
-7.572 30.0772 76.6408 0.0 0.0
-7.3826 30.5564 75.7113 0.0 0.0
-7.1985 31.0549 74.7902 0.0 0.0
-7.0195 31.5715 73.8772 0.0 0.0
-6.9558 31.9198 73.282 0.0 0.0
-6.3641 32.2417 72.7445 0.0 0.0
-5.2356 32.162 72.8763 0.0 0.0
-4.103 32.0981 72.9827 0.0 0.0
-2.9672 32.0498 73.0633 0.0 0.0
-1.829 32.0172 73.1181 0.0 0.0
-0.6894 32.0 73.1468 0.0 0.0
0.4505 31.9984 73.1496 0.0 0.0
1.5903 32.0123 73.1263 0.0 0.0
2.7288 32.0417 73.077 0.0 0.0
3.8651 32.0867 73.0018 0.0 0.0
4.9985 32.1473 72.9008 0.0 0.0
6.1279 32.2237 72.7742 0.0 0.0
6.0069 33.0412 71.456 0.0 0.0
5.8905 33.8912 70.1468 0.0 0.0
5.7785 34.7719 68.8446 0.0 0.0
5.6707 35.6822 67.5462 0.0 0.0
5.5668 36.6209 66.2501 0.0 0.0
5.4666 37.5877 64.9534 0.0 0.0
5.37 38.5819 63.6547 0.0 0.0
5.2768 39.6034 62.3515 0.0 0.0
5.1867 40.6526 61.0418 0.0 0.0
5.0996 41.7294 59.724 0.0 0.0
5.0154 42.8348 58.3956 0.0 0.0
4.9339 43.9691 57.055 0.0 0.0
4.855 45.1337 55.7 0.0 0.0
4.7786 46.33 54.3278 0.0 0.0
4.7046 47.5593 52.9366 0.0 0.0
4.6328 48.824 51.5233 0.0 0.0
4.5631 50.1258 50.0852 0.0 0.0
4.4956 51.4682 48.6187 0.0 0.0
4.43 52.8539 47.1206 0.0 0.0
3.6113 52.7569 47.2249 0.0 0.0
2.7911 52.6798 47.3079 0.0 0.0
1.9698 52.6226 47.3696 0.0 0.0
1.1477 52.5851 47.4099 0.0 0.0
0.3251 52.5675 47.4291 0.0 0.0
-0.4975 52.5695 47.4268 0.0 0.0
-1.32 52.5913 47.4032 0.0 0.0
-2.142 52.6329 47.3584 0.0 0.0
-2.9631 52.6943 47.2923 0.0 0.0
-3.783 52.7756 47.2048 0.0 0.0
-4.6013 52.8767 47.0959 0.0 0.0
-4.6695 51.4907 48.5943 0.0 0.0
-4.7396 50.1479 50.0609 0.0 0.0
-4.8119 48.8458 51.4991 0.0 0.0
-4.8865 47.5808 52.9125 0.0 0.0
-4.9633 46.3513 54.3037 0.0 0.0
-5.0427 45.1547 55.6758 0.0 0.0
-5.1246 43.9899 57.0307 0.0 0.0
-5.2092 42.8553 58.371 0.0 0.0
-5.2966 41.7497 59.6992 0.0 0.0
-5.387 40.6728 61.0168 0.0 0.0
-5.4806 39.6234 62.3262 0.0 0.0
-5.5774 38.6017 63.629 0.0 0.0
-5.6777 37.6074 64.9274 0.0 0.0
-5.7816 36.6404 66.2237 0.0 0.0
-5.8895 35.7015 67.5194 0.0 0.0
-6.0014 34.7909 68.8171 0.0 0.0
-6.1176 33.9099 70.1186 0.0 0.0
-6.2384 33.0595 71.427 0.0 0.0
-6.3641 32.2417 72.7445 0.0 0.0
-6.7598 32.0246 73.1056 0.0 0.0
-5.6611 31.943 73.2428 0.0 0.0
-4.5579 31.876 73.3559 0.0 0.0
-3.4516 31.8237 73.4446 0.0 0.0
-2.3427 31.7859 73.5088 0.0 0.0
-1.2318 31.7627 73.5486 0.0 0.0
-0.1202 31.7539 73.5636 0.0 0.0
0.9914 31.7595 73.5538 0.0 0.0
2.1026 31.7797 73.5196 0.0 0.0
3.2119 31.8143 73.4606 0.0 0.0
4.3189 31.8635 73.3772 0.0 0.0
5.4228 31.9272 73.2693 0.0 0.0
6.5225 32.0057 73.1373 0.0 0.0
6.3954 32.7976 71.8419 0.0 0.0
6.2732 33.6213 70.5564 0.0 0.0
6.1555 34.475 69.2781 0.0 0.0
6.0421 35.3574 68.0045 0.0 0.0
5.9329 36.2676 66.7335 0.0 0.0
5.8275 37.2048 65.4629 0.0 0.0
5.7257 38.1685 64.1907 0.0 0.0
5.6275 39.1587 62.9152 0.0 0.0
5.5325 40.1751 61.6344 0.0 0.0
5.4407 41.2182 60.3464 0.0 0.0
5.3519 42.2883 59.0494 0.0 0.0
5.2659 43.386 57.7415 0.0 0.0
5.1826 44.5122 56.4206 0.0 0.0
5.102 45.6681 55.0847 0.0 0.0
5.0238 46.855 53.7316 0.0 0.0
4.9479 48.0745 52.3588 0.0 0.0
4.8743 49.3287 50.9638 0.0 0.0
4.8028 50.6199 49.5437 0.0 0.0
4.7334 51.9509 48.0952 0.0 0.0
4.666 53.3251 46.6146 0.0 0.0
3.8768 53.2241 46.7228 0.0 0.0
3.0859 53.142 46.811 0.0 0.0
2.294 53.0786 46.879 0.0 0.0
1.5013 53.0339 46.9269 0.0 0.0
0.7078 53.008 46.9549 0.0 0.0
-0.0858 53.0007 46.9628 0.0 0.0
-0.8794 53.012 46.9505 0.0 0.0
-1.6728 53.042 46.9183 0.0 0.0
-2.4654 53.0907 46.866 0.0 0.0
-3.2571 53.1581 46.7936 0.0 0.0
-4.0476 53.2443 46.7011 0.0 0.0
-4.8365 53.3494 46.5885 0.0 0.0
-4.9064 51.9748 48.0693 0.0 0.0
-4.9783 50.6434 49.518 0.0 0.0
-5.0523 49.3518 50.9382 0.0 0.0
-5.1286 48.0973 52.3333 0.0 0.0
-5.2072 46.8775 53.706 0.0 0.0
-5.2882 45.6904 55.0591 0.0 0.0
-5.3718 44.5343 56.3949 0.0 0.0
-5.4581 43.4078 57.7156 0.0 0.0
-5.5472 42.3099 59.0234 0.0 0.0
-5.6392 41.2397 60.3202 0.0 0.0
-5.7343 40.1964 61.6079 0.0 0.0
-5.8327 39.1797 62.8883 0.0 0.0
-5.9345 38.1894 64.1635 0.0 0.0
-6.0398 37.2255 65.4352 0.0 0.0
-6.149 36.288 66.7052 0.0 0.0
-6.2622 35.3777 67.9758 0.0 0.0
-6.3797 34.495 69.2488 0.0 0.0
-6.5015 33.641 70.5265 0.0 0.0
-6.6282 32.817 71.8112 0.0 0.0
-6.7598 32.0246 73.1056 0.0 0.0
-6.5432 32.1427 72.9083 0.0 0.0
-6.9408 31.9277 73.2685 0.0 0.0
-7.1599 31.812 73.4645 0.0 0.0
-5.9961 31.722 73.6181 0.0 0.0
-4.827 31.6482 73.7447 0.0 0.0
-3.6542 31.5906 73.8441 0.0 0.0
-2.4783 31.5491 73.916 0.0 0.0
-1.3001 31.5235 73.9603 0.0 0.0
-0.121 31.5139 73.977 0.0 0.0
1.0582 31.5203 73.9661 0.0 0.0
2.2367 31.5426 73.9274 0.0 0.0
3.4131 31.5808 73.8611 0.0 0.0
4.5867 31.6351 73.7674 0.0 0.0
5.7566 31.7055 73.6463 0.0 0.0
6.9215 31.7922 73.4982 0.0 0.0
6.7818 32.5995 72.16 0.0 0.0
6.6475 33.4411 70.833 0.0 0.0
6.5185 34.3149 69.5141 0.0 0.0
6.3944 35.2195 68.2007 0.0 0.0
6.2749 36.1538 66.8903 0.0 0.0
6.1597 37.1168 65.5806 0.0 0.0
6.0487 38.1082 64.2695 0.0 0.0
5.9416 39.1276 62.9548 0.0 0.0
5.8382 40.175 61.6346 0.0 0.0
5.7384 41.2507 60.3067 0.0 0.0
5.6418 42.3551 58.9691 0.0 0.0
5.5485 43.489 57.6198 0.0 0.0
5.4582 44.6533 56.2565 0.0 0.0
5.3708 45.8493 54.877 0.0 0.0
5.2861 47.0785 53.4787 0.0 0.0
5.2041 48.3428 52.059 0.0 0.0
5.1245 49.6445 50.6151 0.0 0.0
5.0474 50.9862 49.1435 0.0 0.0
4.9725 52.3712 47.6408 0.0 0.0
4.8998 53.8033 46.1025 0.0 0.0
4.0721 53.6903 46.2234 0.0 0.0
3.2425 53.5983 46.3218 0.0 0.0
2.4117 53.5273 46.3977 0.0 0.0
1.58 53.4773 46.4513 0.0 0.0
0.7473 53.4482 46.4826 0.0 0.0
-0.0855 53.4399 46.4915 0.0 0.0
-0.9182 53.4524 46.478 0.0 0.0
-1.7507 53.4859 46.4422 0.0 0.0
-2.5823 53.5402 46.384 0.0 0.0
-3.4129 53.6155 46.3035 0.0 0.0
-4.2421 53.7117 46.2004 0.0 0.0
-5.0694 53.8291 46.0749 0.0 0.0
-5.1446 52.3965 47.6134 0.0 0.0
-5.2221 51.0111 49.1164 0.0 0.0
-5.3018 49.669 50.5881 0.0 0.0
-5.3841 48.367 52.0321 0.0 0.0
-5.469 47.1023 53.4517 0.0 0.0
-5.5565 45.8728 54.85 0.0 0.0
-5.6469 44.6766 56.2295 0.0 0.0
-5.7403 43.512 57.5926 0.0 0.0
-5.8368 42.3779 58.9417 0.0 0.0
-5.9366 41.2733 60.279 0.0 0.0
-6.0399 40.1974 61.6066 0.0 0.0
-6.1468 39.1498 62.9265 0.0 0.0
-6.2575 38.1302 64.2408 0.0 0.0
-6.3723 37.1386 65.5514 0.0 0.0
-6.4914 36.1753 66.8605 0.0 0.0
-6.6149 35.2408 68.1703 0.0 0.0
-6.7433 34.3359 69.483 0.0 0.0
-6.8767 33.4617 70.8011 0.0 0.0
-7.0154 32.6198 72.1274 0.0 0.0
-7.1599 31.812 73.4645 0.0 0.0
-6.9811 31.7971 73.4899 0.0 0.0
-6.5432 32.1427 72.9083 0.0 0.0
-5.9921 32.452 72.3994 0.0 0.0
-4.8236 32.3739 72.5271 0.0 0.0
-3.651 32.3128 72.6272 0.0 0.0
-2.4754 32.2688 72.6997 0.0 0.0
-1.2976 32.2417 72.7443 0.0 0.0
-0.1188 32.2316 72.7612 0.0 0.0
1.0602 32.2383 72.75 0.0 0.0
2.2382 32.262 72.711 0.0 0.0
3.4143 32.3026 72.6441 0.0 0.0
4.5876 32.3602 72.5495 0.0 0.0
5.757 32.4349 72.4273 0.0 0.0
5.6413 33.2811 71.0805 0.0 0.0
5.5301 34.1606 69.7431 0.0 0.0
5.4232 35.0721 68.4116 0.0 0.0
5.3204 36.0138 67.0838 0.0 0.0
5.2214 36.9854 65.7571 0.0 0.0
5.1259 37.9858 64.4295 0.0 0.0
5.0339 39.0151 63.0982 0.0 0.0
4.9452 40.073 61.762 0.0 0.0
4.8595 41.1599 60.4178 0.0 0.0
4.7767 42.2762 59.0639 0.0 0.0
4.6966 43.4223 57.6985 0.0 0.0
4.6193 44.5998 56.3186 0.0 0.0
4.5444 45.8094 54.9226 0.0 0.0
4.4719 47.0533 53.5072 0.0 0.0
4.4016 48.3327 52.0703 0.0 0.0
4.3336 49.6506 50.6082 0.0 0.0
4.2676 51.0093 49.1183 0.0 0.0
4.2036 52.4127 47.596 0.0 0.0
3.3478 52.3189 47.6972 0.0 0.0
2.4905 52.2465 47.7754 0.0 0.0
1.6321 52.1955 47.8306 0.0 0.0
0.7729 52.1657 47.8627 0.0 0.0
-0.0866 52.1572 47.8718 0.0 0.0
-0.9461 52.17 47.8581 0.0 0.0
-1.8051 52.204 47.8212 0.0 0.0
-2.6633 52.2594 47.7615 0.0 0.0
-3.5203 52.336 47.6786 0.0 0.0
-4.3758 52.4341 47.5728 0.0 0.0
-4.4424 51.0304 49.0952 0.0 0.0
-4.5111 49.6714 50.5853 0.0 0.0
-4.5819 48.3532 52.0475 0.0 0.0
-4.655 47.0735 53.4844 0.0 0.0
-4.7304 45.8294 54.8997 0.0 0.0
-4.8084 44.6196 56.2957 0.0 0.0
-4.8889 43.4419 57.6754 0.0 0.0
-4.9721 42.2955 59.0406 0.0 0.0
-5.0583 41.1791 60.3943 0.0 0.0
-5.1475 40.092 61.7382 0.0 0.0
-5.2398 39.034 63.0742 0.0 0.0
-5.3356 38.0045 64.4051 0.0 0.0
-5.4348 37.0039 65.7323 0.0 0.0
-5.5379 36.0321 67.0585 0.0 0.0
-5.6449 35.0901 68.3857 0.0 0.0
-5.7561 34.1784 69.7166 0.0 0.0
-5.8717 33.2986 71.0534 0.0 0.0
-5.9921 32.452 72.3994 0.0 0.0
-4.8393 32.3917 72.4978 0.0 0.0
-3.6834 32.3478 72.5698 0.0 0.0
-2.5255 32.3205 72.6145 0.0 0.0
-1.3666 32.3097 72.6323 0.0 0.0
-0.2077 32.3153 72.623 0.0 0.0
0.9507 32.3372 72.5871 0.0 0.0
2.1073 32.3758 72.5239 0.0 0.0
3.2612 32.4309 72.4339 0.0 0.0
4.4115 32.5024 72.3175 0.0 0.0
5.5573 32.5907 72.1743 0.0 0.0
5.5027 32.5433 72.251 0.0 0.0
5.0046 32.5107 72.304 0.0 0.0
5.5094 32.9498 71.6003 0.0 0.0
5.4622 33.315 71.0281 0.0 0.0
4.9887 32.8925 71.691 0.0 0.0
4.5057 32.4812 72.3519 0.0 0.0
4.0061 32.4548 72.3949 0.0 0.0
4.7211 33.0586 71.4284 0.0 0.0
5.4159 33.6864 70.4572 0.0 0.0
5.3703 34.0636 69.888 0.0 0.0
4.7645 33.5013 70.7403 0.0 0.0
4.143 32.9571 71.5887 0.0 0.0
3.5057 32.4315 72.4327 0.0 0.0
3.005 32.4114 72.4656 0.0 0.0
3.6057 32.8964 71.6849 0.0 0.0
4.1925 33.3974 70.9005 0.0 0.0
4.7656 33.9142 70.1123 0.0 0.0
5.3255 34.4465 69.3199 0.0 0.0
5.2814 34.8353 68.7526 0.0 0.0
4.6158 34.1916 69.6969 0.0 0.0
3.9311 33.5701 70.6347 0.0 0.0
3.2274 32.971 71.5667 0.0 0.0
2.5039 32.3944 72.4935 0.0 0.0
2.0021 32.3805 72.5163 0.0 0.0
2.6829 32.9115 71.6607 0.0 0.0
3.3466 33.4624 70.8002 0.0 0.0
3.9932 34.0324 69.9347 0.0 0.0
4.6237 34.6217 69.0633 0.0 0.0
5.2381 35.2296 68.1864 0.0 0.0
5.1955 35.6293 67.6206 0.0 0.0
4.4986 34.9281 68.6187 0.0 0.0
3.7814 34.2513 69.6083 0.0 0.0
3.043 33.599 70.5906 0.0 0.0
2.283 32.9717 71.5654 0.0 0.0
1.5002 32.3697 72.534 0.0 0.0
0.9982 32.362 72.5466 0.0 0.0
1.7383 32.9198 71.6478 0.0 0.0
2.4587 33.4997 70.7428 0.0 0.0
3.1597 34.1014 69.8315 0.0 0.0
