49.416, 67.405, 0.3
44.751, 77.537, 0.3
44.760, 76.856, 0.3
44.813, 75.868, 0.3
44.946, 74.887, 0.3
45.157, 73.920, 0.3
45.446, 72.973, 0.3
45.810, 72.053, 0.3
46.248, 71.165, 0.3
46.755, 70.316, 0.3
47.330, 69.510, 0.3
47.968, 68.753, 0.3
48.664, 68.050, 0.3
49.416, 67.405, 0.3
50.216, 66.824, 0.3
51.061, 66.309, 0.3
51.945, 65.864, 0.3
52.862, 65.491, 0.3
53.807, 65.194, 0.3
54.772, 64.974, 0.3
55.751, 64.833, 0.3
56.666, 64.773, 0.3
57.330, 64.759, 0.3
156.470, 64.761, 0.3
157.167, 64.771, 0.3
158.155, 64.825, 0.3
159.136, 64.959, 0.3
160.102, 65.172, 0.3
161.049, 65.462, 0.3
161.969, 65.827, 0.3
162.856, 66.265, 0.3
163.705, 66.774, 0.3
164.510, 67.349, 0.3
165.266, 67.988, 0.3
165.969, 68.685, 0.3
166.612, 69.437, 0.3
167.193, 70.239, 0.3
167.707, 71.085, 0.3
168.151, 71.969, 0.3
168.523, 72.886, 0.3
168.819, 73.831, 0.3
169.037, 74.796, 0.3
169.178, 75.776, 0.3
169.236, 76.676, 0.3
169.250, 77.340, 0.3
169.249, 136.406, 0.3
169.240, 137.133, 0.3
169.188, 138.121, 0.3
169.056, 139.102, 0.3
168.845, 140.069, 0.3
168.557, 141.016, 0.3
168.194, 141.937, 0.3
167.757, 142.825, 0.3
167.250, 143.675, 0.3
166.677, 144.481, 0.3
166.039, 145.239, 0.3
165.343, 145.942, 0.3
164.593, 146.587, 0.3
163.792, 147.170, 0.3
162.947, 147.685, 0.3
162.064, 148.131, 0.3
161.147, 148.504, 0.3
160.203, 148.802, 0.3
159.239, 149.023, 0.3
158.259, 149.165, 0.3
157.334, 149.226, 0.3
156.670, 149.240, 0.3
57.549, 149.239, 0.3
56.851, 149.230, 0.3
55.863, 149.177, 0.3
54.882, 149.045, 0.3
53.915, 148.834, 0.3
52.968, 148.545, 0.3
52.048, 148.181, 0.3
51.160, 147.744, 0.3
50.310, 147.237, 0.3
49.504, 146.663, 0.3
48.747, 146.025, 0.3
48.044, 145.329, 0.3
47.399, 144.578, 0.3
46.817, 143.777, 0.3
46.302, 142.932, 0.3
45.856, 142.048, 0.3
45.483, 141.131, 0.3
45.186, 140.187, 0.3
44.966, 139.222, 0.3
44.824, 138.243, 0.3
44.763, 137.312, 0.3
44.750, 136.648, 0.3
44.751, 77.537, 0.3
46.251, 77.557, 0.3
46.260, 76.876, 0.3
46.312, 75.950, 0.3
46.444, 75.033, 0.3
46.654, 74.130, 0.3
46.942, 73.248, 0.3
47.304, 72.395, 0.3
47.738, 71.576, 0.3
48.242, 70.797, 0.3
48.811, 70.065, 0.3
49.440, 69.384, 0.3
50.126, 68.760, 0.3
50.863, 68.198, 0.3
51.646, 67.701, 0.3
52.469, 67.274, 0.3
53.325, 66.919, 0.3
54.209, 66.639, 0.3
55.114, 66.436, 0.3
56.033, 66.312, 0.3
56.708, 66.272, 0.3
57.330, 66.259, 0.3
156.448, 66.261, 0.3
157.145, 66.271, 0.3
158.071, 66.324, 0.3
158.988, 66.457, 0.3
159.891, 66.669, 0.3
160.772, 66.957, 0.3
161.625, 67.320, 0.3
162.444, 67.756, 0.3
163.222, 68.260, 0.3
163.954, 68.829, 0.3
164.633, 69.460, 0.3
165.256, 70.146, 0.3
165.818, 70.884, 0.3
166.314, 71.668, 0.3
166.740, 72.491, 0.3
167.094, 73.348, 0.3
167.373, 74.232, 0.3
167.575, 75.137, 0.3
167.698, 76.056, 0.3
167.737, 76.718, 0.3
167.750, 77.340, 0.3
167.749, 136.387, 0.3
167.740, 137.114, 0.3
167.689, 138.040, 0.3
167.558, 138.958, 0.3
167.348, 139.861, 0.3
167.061, 140.742, 0.3
166.700, 141.596, 0.3
166.266, 142.416, 0.3
165.763, 143.195, 0.3
165.195, 143.927, 0.3
164.566, 144.608, 0.3
163.881, 145.233, 0.3
163.144, 145.796, 0.3
162.362, 146.293, 0.3
161.539, 146.721, 0.3
160.683, 147.077, 0.3
159.800, 147.358, 0.3
158.895, 147.561, 0.3
157.976, 147.686, 0.3
157.292, 147.727, 0.3
156.670, 147.740, 0.3
57.568, 147.739, 0.3
56.870, 147.730, 0.3
55.945, 147.678, 0.3
55.027, 147.547, 0.3
54.124, 147.337, 0.3
53.242, 147.050, 0.3
52.389, 146.687, 0.3
51.570, 146.253, 0.3
50.791, 145.750, 0.3
50.058, 145.182, 0.3
49.378, 144.552, 0.3
48.754, 143.867, 0.3
48.191, 143.130, 0.3
47.694, 142.347, 0.3
47.266, 141.524, 0.3
46.911, 140.668, 0.3
46.631, 139.784, 0.3
46.428, 138.880, 0.3
46.304, 137.961, 0.3
46.263, 137.271, 0.3
46.250, 136.648, 0.3
46.251, 77.557, 0.3
56.335, 78.523, 0.3
58.514, 78.523, 0.3
60.750, 80.760, 0.3
60.750, 133.240, 0.3
153.250, 133.240, 0.3
153.250, 80.760, 0.3
60.750, 80.760, 0.3
59.250, 79.260, 0.3
59.250, 134.740, 0.3
154.750, 134.740, 0.3
154.750, 79.260, 0.3
59.250, 79.260, 0.3
60.070, 80.079, 0.3
58.570, 78.579, 0.3
57.750, 77.760, 0.3
57.750, 136.240, 0.3
156.250, 136.240, 0.3
156.250, 77.760, 0.3
57.750, 77.760, 0.3
57.750, 78.510, 0.3
60.070, 80.079, 0.3
62.175, 82.185, 0.3
62.175, 131.815, 0.3
151.825, 131.815, 0.3
151.825, 107.000, 0.3
151.825, 82.185, 0.3
62.175, 82.185, 0.3
63.182, 131.064, 0.3
62.924, 130.806, 0.3
62.924, 128.685, 0.3
65.303, 131.064, 0.3
67.424, 131.064, 0.3
62.924, 126.564, 0.3
62.924, 124.443, 0.3
69.546, 131.064, 0.3
71.667, 131.064, 0.3
62.924, 122.321, 0.3
62.924, 120.200, 0.3
73.788, 131.064, 0.3
75.910, 131.064, 0.3
62.924, 118.079, 0.3
62.924, 115.957, 0.3
78.031, 131.064, 0.3
80.152, 131.064, 0.3
62.924, 113.836, 0.3
62.924, 111.715, 0.3
82.273, 131.064, 0.3
84.395, 131.064, 0.3
62.924, 109.593, 0.3
62.924, 107.472, 0.3
86.516, 131.064, 0.3
88.637, 131.064, 0.3
62.924, 105.351, 0.3
62.924, 103.229, 0.3
90.759, 131.064, 0.3
92.880, 131.064, 0.3
62.924, 101.108, 0.3
62.924, 98.987, 0.3
95.001, 131.064, 0.3
97.123, 131.064, 0.3
62.924, 96.865, 0.3
62.924, 94.744, 0.3
99.244, 131.064, 0.3
101.365, 131.064, 0.3
62.924, 92.623, 0.3
62.924, 90.501, 0.3
103.487, 131.064, 0.3
105.608, 131.064, 0.3
62.924, 88.380, 0.3
62.924, 86.259, 0.3
107.729, 131.064, 0.3
109.851, 131.064, 0.3
62.924, 84.137, 0.3
63.843, 82.935, 0.3
111.972, 131.064, 0.3
114.093, 131.064, 0.3
65.964, 82.935, 0.3
68.085, 82.935, 0.3
116.215, 131.064, 0.3
118.336, 131.064, 0.3
70.207, 82.935, 0.3
72.328, 82.935, 0.3
120.457, 131.064, 0.3
122.579, 131.064, 0.3
74.449, 82.935, 0.3
76.571, 82.935, 0.3
124.700, 131.064, 0.3
126.821, 131.064, 0.3
78.692, 82.935, 0.3
80.813, 82.935, 0.3
128.943, 131.064, 0.3
131.064, 131.064, 0.3
82.935, 82.935, 0.3
85.056, 82.935, 0.3
133.185, 131.064, 0.3
135.307, 131.064, 0.3
87.177, 82.935, 0.3
89.299, 82.935, 0.3
137.428, 131.064, 0.3
139.549, 131.064, 0.3
91.420, 82.935, 0.3
93.541, 82.935, 0.3
141.670, 131.064, 0.3
143.792, 131.064, 0.3
95.663, 82.935, 0.3
97.784, 82.935, 0.3
145.913, 131.064, 0.3
148.034, 131.064, 0.3
99.905, 82.935, 0.3
102.027, 82.935, 0.3
150.156, 131.064, 0.3
151.074, 129.861, 0.3
104.148, 82.935, 0.3
106.269, 82.935, 0.3
151.074, 127.740, 0.3
151.074, 125.618, 0.3
108.390, 82.935, 0.3
110.512, 82.935, 0.3
151.074, 123.497, 0.3
151.074, 121.376, 0.3
112.633, 82.935, 0.3
114.754, 82.935, 0.3
151.074, 119.254, 0.3
151.074, 117.133, 0.3
116.876, 82.935, 0.3
118.997, 82.935, 0.3
151.074, 115.012, 0.3
151.074, 112.891, 0.3
121.118, 82.935, 0.3
123.240, 82.935, 0.3
151.074, 110.769, 0.3
151.074, 108.648, 0.3
125.361, 82.935, 0.3
127.482, 82.935, 0.3
151.074, 106.527, 0.3
151.074, 104.405, 0.3
129.604, 82.935, 0.3
131.725, 82.935, 0.3
151.074, 102.284, 0.3
151.074, 100.163, 0.3
133.846, 82.935, 0.3
135.968, 82.935, 0.3
151.074, 98.041, 0.3
151.074, 95.920, 0.3
138.089, 82.935, 0.3
140.210, 82.935, 0.3
151.074, 93.799, 0.3
151.074, 91.677, 0.3
142.332, 82.935, 0.3
144.453, 82.935, 0.3
151.074, 89.556, 0.3
151.074, 87.435, 0.3
146.574, 82.935, 0.3
148.696, 82.935, 0.3
151.074, 85.313, 0.3
151.074, 83.192, 0.3
150.817, 82.935, 0.3
150.817, 82.935, 1.2
60.750, 80.796, 1.2
60.750, 133.204, 1.2
153.250, 133.204, 1.2
153.250, 107.000, 1.2
153.250, 80.796, 1.2
60.750, 80.796, 1.2
59.250, 79.296, 1.2
59.250, 134.704, 1.2
154.750, 134.704, 1.2
154.750, 107.000, 1.2
154.750, 79.296, 1.2
59.250, 79.296, 1.2
60.070, 80.115, 1.2
58.570, 78.615, 1.2
57.750, 77.796, 1.2
57.750, 136.204, 1.2
156.250, 136.204, 1.2
156.250, 107.000, 1.2
156.250, 77.796, 1.2
57.750, 77.796, 1.2
57.750, 78.546, 1.2
60.070, 80.115, 1.2
62.175, 82.221, 1.2
62.175, 131.779, 1.2
151.825, 131.779, 1.2
151.825, 107.000, 1.2
151.825, 82.221, 1.2
62.175, 82.221, 1.2
62.925, 83.445, 1.2
63.400, 82.970, 1.2
65.521, 82.970, 1.2
62.925, 85.566, 1.2
62.925, 87.688, 1.2
67.643, 82.970, 1.2
69.764, 82.970, 1.2
62.925, 89.809, 1.2
62.925, 91.930, 1.2
71.885, 82.970, 1.2
74.007, 82.970, 1.2
62.925, 94.052, 1.2
62.925, 96.173, 1.2
76.128, 82.970, 1.2
78.249, 82.970, 1.2
62.925, 98.294, 1.2
62.925, 100.416, 1.2
80.371, 82.970, 1.2
82.492, 82.970, 1.2
62.925, 102.537, 1.2
62.925, 104.658, 1.2
84.613, 82.970, 1.2
86.735, 82.970, 1.2
62.925, 106.780, 1.2
62.925, 108.901, 1.2
88.856, 82.970, 1.2
90.977, 82.970, 1.2
62.925, 111.022, 1.2
62.925, 113.144, 1.2
93.099, 82.970, 1.2
95.220, 82.970, 1.2
62.925, 115.265, 1.2
62.925, 117.386, 1.2
97.341, 82.970, 1.2
99.463, 82.970, 1.2
62.925, 119.508, 1.2
62.925, 121.629, 1.2
101.584, 82.970, 1.2
103.705, 82.970, 1.2
62.925, 123.750, 1.2
62.925, 125.872, 1.2
105.827, 82.970, 1.2
107.948, 82.970, 1.2
62.925, 127.993, 1.2
62.925, 130.114, 1.2
110.069, 82.970, 1.2
112.190, 82.970, 1.2
64.132, 131.029, 1.2
66.253, 131.029, 1.2
114.312, 82.970, 1.2
116.433, 82.970, 1.2
68.375, 131.029, 1.2
70.496, 131.029, 1.2
118.554, 82.970, 1.2
120.676, 82.970, 1.2
72.617, 131.029, 1.2
74.739, 131.029, 1.2
122.797, 82.970, 1.2
124.918, 82.970, 1.2
76.860, 131.029, 1.2
78.981, 131.029, 1.2
127.040, 82.970, 1.2
129.161, 82.970, 1.2
81.103, 131.029, 1.2
83.224, 131.029, 1.2
131.282, 82.970, 1.2
133.404, 82.970, 1.2
85.345, 131.029, 1.2
87.466, 131.029, 1.2
135.525, 82.970, 1.2
137.646, 82.970, 1.2
89.588, 131.029, 1.2
91.709, 131.029, 1.2
139.768, 82.970, 1.2
141.889, 82.970, 1.2
93.830, 131.029, 1.2
95.952, 131.029, 1.2
144.010, 82.970, 1.2
146.132, 82.970, 1.2
98.073, 131.029, 1.2
100.194, 131.029, 1.2
148.253, 82.970, 1.2
150.374, 82.970, 1.2
102.316, 131.029, 1.2
104.437, 131.029, 1.2
151.074, 84.392, 1.2
151.074, 86.513, 1.2
106.558, 131.029, 1.2
108.680, 131.029, 1.2
151.074, 88.635, 1.2
151.074, 90.756, 1.2
110.801, 131.029, 1.2
112.922, 131.029, 1.2
151.074, 92.877, 1.2
151.074, 94.999, 1.2
115.044, 131.029, 1.2
117.165, 131.029, 1.2
151.074, 97.120, 1.2
151.074, 99.241, 1.2
119.286, 131.029, 1.2
121.408, 131.029, 1.2
