J1 J2 J3 J5 J6
-1.0589 57.8782 41.4882 0.0 0.0
-0.9424 57.9102 41.4549 0.0 0.0
-0.8439 57.9336 41.4305 0.0 0.0
-0.7827 57.9455 41.4183 0.0 0.0
-0.3472 58.0195 41.3415 0.0 0.0
-0.2004 58.0417 41.3184 0.0 0.0
-0.1301 58.0499 41.3098 0.0 0.0
-0.0075 58.0593 41.3002 0.0 0.0
0.4018 58.0775 41.2813 0.0 0.0
0.5444 58.0816 41.2771 0.0 0.0
0.7113 58.077 41.2819 0.0 0.0
1.1409 58.0435 41.3166 0.0 0.0
1.2869 58.0295 41.3311 0.0 0.0
1.3976 58.0141 41.347 0.0 0.0
1.8944 57.9145 41.4504 0.0 0.0
2.0325 57.884 41.4822 0.0 0.0
2.1301 57.8587 41.5085 0.0 0.0
2.1932 57.8396 41.5282 0.0 0.0
2.6267 57.6981 41.6751 0.0 0.0
2.8269 57.6279 41.7482 0.0 0.0
2.9303 57.5846 41.7931 0.0 0.0
3.3598 57.3913 41.9943 0.0 0.0
3.4959 57.3279 42.0602 0.0 0.0
3.6016 57.2746 42.1159 0.0 0.0
4.1077 56.9852 42.4175 0.0 0.0
4.2936 56.8735 42.5339 0.0 0.0
4.4002 56.802 42.6086 0.0 0.0
4.8348 56.4989 42.9255 0.0 0.0
4.9806 56.3932 43.036 0.0 0.0
5.0825 56.3142 43.1187 0.0 0.0
5.4919 55.9785 43.4705 0.0 0.0
5.6839 55.8172 43.6397 0.0 0.0
5.7852 55.725 43.7365 0.0 0.0
6.1838 55.3487 44.1321 0.0 0.0
6.3623 55.1767 44.3132 0.0 0.0
6.4527 55.0829 44.4121 0.0 0.0
6.8433 54.6654 44.8528 0.0 0.0
7.0277 54.4644 45.0653 0.0 0.0
7.1156 54.3617 45.174 0.0 0.0
7.5145 53.8841 45.6805 0.0 0.0
7.6148 53.7627 45.8095 0.0 0.0
7.6974 53.659 45.9196 0.0 0.0
7.752 53.5875 45.9956 0.0 0.0
8.1323 53.0806 46.5359 0.0 0.0
8.239 52.937 46.6891 0.0 0.0
8.3083 52.8407 46.7921 0.0 0.0
8.3905 52.7211 46.92 0.0 0.0
8.7141 52.2445 47.4307 0.0 0.0
8.826 52.0783 47.6092 0.0 0.0
8.9012 51.9631 47.733 0.0 0.0
8.9508 51.8836 47.8185 0.0 0.0
9.2806 51.348 48.3959 0.0 0.0
9.3895 51.1695 48.589 0.0 0.0
9.4651 51.0414 48.7275 0.0 0.0
9.5125 50.9579 48.818 0.0 0.0
9.8384 50.374 49.4519 0.0 0.0
9.9223 50.2223 49.617 0.0 0.0
9.9951 50.0861 49.7655 0.0 0.0
10.0373 50.0036 49.8555 0.0 0.0
10.3512 49.3827 50.5348 0.0 0.0
10.4554 49.1718 50.7662 0.0 0.0
10.5216 49.0315 50.9205 0.0 0.0
10.8172 48.3826 51.6362 0.0 0.0
10.9128 48.1674 51.8746 0.0 0.0
10.974 48.0225 52.0353 0.0 0.0
11.2363 47.3776 52.7531 0.0 0.0
11.3008 47.2169 52.9327 0.0 0.0
11.3529 47.082 53.0836 0.0 0.0
11.3879 46.9866 53.1905 0.0 0.0
11.6238 46.3285 53.9305 0.0 0.0
11.7008 46.1066 54.181 0.0 0.0
11.7489 45.9592 54.3479 0.0 0.0
11.9522 45.305 55.0916 0.0 0.0
12.0017 45.1427 55.2769 0.0 0.0
12.0437 44.9972 55.4433 0.0 0.0
12.0678 44.9078 55.5456 0.0 0.0
12.2371 44.2601 56.2909 0.0 0.0
12.2794 44.0931 56.4839 0.0 0.0
12.3139 43.9481 56.6519 0.0 0.0
12.3338 43.8579 56.7565 0.0 0.0
12.4712 43.2042 57.5184 0.0 0.0
12.5017 43.0527 57.696 0.0 0.0
12.5308 42.8954 57.8808 0.0 0.0
12.5455 42.8075 57.9841 0.0 0.0
12.6393 42.2056 58.6958 0.0 0.0
12.6675 42.0145 58.923 0.0 0.0
12.6852 41.8778 59.0859 0.0 0.0
12.6954 41.7863 59.1952 0.0 0.0
12.7537 41.1921 59.9086 0.0 0.0
12.7783 40.8987 60.2633 0.0 0.0
12.7874 40.7291 60.4693 0.0 0.0
12.8069 40.1715 61.1504 0.0 0.0
12.8115 39.99 61.3737 0.0 0.0
12.8122 39.8815 61.5075 0.0 0.0
12.8096 39.7239 61.7023 0.0 0.0
12.7913 39.1785 62.3812 0.0 0.0
12.7831 39.0046 62.5992 0.0 0.0
12.773 38.8583 62.7833 0.0 0.0
12.7657 38.7789 62.8833 0.0 0.0
12.7024 38.1987 63.62 0.0 0.0
12.6827 38.0422 63.8204 0.0 0.0
12.6682 37.9437 63.9471 0.0 0.0
12.6433 37.7996 64.1326 0.0 0.0
12.5339 37.2418 64.8572 0.0 0.0
12.4902 37.0467 65.113 0.0 0.0
12.4581 36.9204 65.2794 0.0 0.0
12.3106 36.4123 65.9544 0.0 0.0
12.2577 36.2432 66.181 0.0 0.0
12.2182 36.1269 66.3377 0.0 0.0
12.1883 36.0465 66.4463 0.0 0.0
11.9803 35.5269 67.1546 0.0 0.0
11.8964 35.3343 67.4203 0.0 0.0
11.8323 35.2021 67.6034 0.0 0.0
11.5831 34.73 68.265 0.0 0.0
11.5152 34.6086 68.4368 0.0 0.0
11.4547 34.5069 68.5815 0.0 0.0
11.4132 34.4414 68.675 0.0 0.0
11.1229 34.0102 69.2961 0.0 0.0
10.9762 33.8073 69.5919 0.0 0.0
10.8856 33.6929 69.7602 0.0 0.0
10.5667 33.3166 70.3189 0.0 0.0
10.398 33.1309 70.5984 0.0 0.0
10.3092 33.04 70.7359 0.0 0.0
9.9236 32.6743 71.2961 0.0 0.0
9.7377 32.5096 71.5518 0.0 0.0
9.6373 32.4266 71.6816 0.0 0.0
9.178 32.0758 72.2367 0.0 0.0
9.0535 31.9859 72.3809 0.0 0.0
8.9458 31.912 72.4997 0.0 0.0
8.3748 31.5586 73.0768 0.0 0.0
8.2476 31.4842 73.1998 0.0 0.0
8.1289 31.4184 73.3093 0.0 0.0
8.0535 31.379 73.3749 0.0 0.0
7.4958 31.1035 73.8401 0.0 0.0
7.2874 31.0075 74.0042 0.0 0.0
7.1504 30.9496 74.1038 0.0 0.0
6.5506 30.7148 74.5125 0.0 0.0
6.3356 30.6369 74.6498 0.0 0.0
6.1944 30.5896 74.7337 0.0 0.0
5.5639 30.3964 75.0794 0.0 0.0
5.306 30.3241 75.2104 0.0 0.0
5.1411 30.2827 75.2855 0.0 0.0
4.5159 30.1386 75.55 0.0 0.0
4.3512 30.1034 75.6152 0.0 0.0
4.2097 30.0753 75.6674 0.0 0.0
4.1152 30.0581 75.6994 0.0 0.0
3.4249 29.9443 75.9125 0.0 0.0
3.1513 29.9047 75.9873 0.0 0.0
2.9745 29.8831 76.0282 0.0 0.0
2.3381 29.8167 76.1544 0.0 0.0
2.1272 29.7975 76.1911 0.0 0.0
2.0047 29.788 76.2092 0.0 0.0
1.8135 29.7762 76.2318 0.0 0.0
1.2133 29.7478 76.2863 0.0 0.0
0.983 29.7395 76.3022 0.0 0.0
0.8279 29.7361 76.3089 0.0 0.0
0.7253 29.7354 76.3102 0.0 0.0
0.0585 29.7398 76.3018 0.0 0.0
-0.164 29.744 76.2937 0.0 0.0
-0.2764 29.7475 76.287 0.0 0.0
-0.4611 29.756 76.2704 0.0 0.0
-1.0823 29.7945 76.1968 0.0 0.0
-1.3048 29.811 76.1652 0.0 0.0
-1.4158 29.8207 76.1469 0.0 0.0
-1.5982 29.8394 76.1112 0.0 0.0
-2.2013 29.9114 75.9747 0.0 0.0
-2.431 29.9418 75.9172 0.0 0.0
-2.5849 29.9646 75.8744 0.0 0.0
-2.6782 29.98 75.8455 0.0 0.0
-3.3532 30.1019 75.618 0.0 0.0
-3.5197 30.1346 75.5573 0.0 0.0
-3.7532 30.1861 75.4626 0.0 0.0
-4.4093 30.3493 75.1645 0.0 0.0
-4.6711 30.4208 75.0355 0.0 0.0
-4.8301 30.4691 74.9486 0.0 0.0
-5.3731 30.6463 74.633 0.0 0.0
-5.6435 30.7416 74.4654 0.0 0.0
-5.7803 30.7938 74.3741 0.0 0.0
-6.3651 31.0372 73.9534 0.0 0.0
-6.5819 31.1341 73.7878 0.0 0.0
-6.7133 31.1981 73.6792 0.0 0.0
-7.2528 31.4802 73.2066 0.0 0.0
-7.3835 31.5524 73.0869 0.0 0.0
-7.5126 31.6279 72.9625 0.0 0.0
-8.0381 31.9669 72.4113 0.0 0.0
-8.1773 32.0621 72.2586 0.0 0.0
-8.2829 32.1382 72.1372 0.0 0.0
-8.7928 32.5454 71.4961 0.0 0.0
-7.9064 32.1107 72.181 0.0 0.0
-8.0135 32.1845 72.0636 0.0 0.0
-8.1727 32.302 71.8776 0.0 0.0
-8.6172 32.66 71.3182 0.0 0.0
-8.7323 32.758 71.1669 0.0 0.0
-8.8176 32.8344 71.0496 0.0 0.0
-9.2622 33.2753 70.3809 0.0 0.0
-9.367 33.3857 70.2155 0.0 0.0
-9.4415 33.4687 70.092 0.0 0.0
-9.8365 33.9571 69.3732 0.0 0.0
-9.9644 34.1283 69.1248 0.0 0.0
-10.0442 34.245 68.9564 0.0 0.0
-10.3249 34.6866 68.3262 0.0 0.0
-10.3947 34.8027 68.1623 0.0 0.0
-10.4556 34.9105 68.0108 0.0 0.0
-10.7322 35.4645 67.2404 0.0 0.0
-10.7918 35.5923 67.0648 0.0 0.0
-10.8392 35.7012 66.9157 0.0 0.0
-11.0509 36.2618 66.156 0.0 0.0
-11.1281 36.4886 65.8523 0.0 0.0
-11.1627 36.6017 65.7015 0.0 0.0
-11.3143 37.1677 64.9542 0.0 0.0
-11.3604 37.3602 64.7026 0.0 0.0
-11.3864 37.4845 64.5406 0.0 0.0
-11.4806 38.0215 63.847 0.0 0.0
-11.5106 38.2113 63.604 0.0 0.0
-11.5277 38.338 63.4424 0.0 0.0
-11.536 38.4133 63.3464 0.0 0.0
-11.5879 38.9742 62.6375 0.0 0.0
-11.6013 39.1472 62.4204 0.0 0.0
-11.6088 39.2754 62.26 0.0 0.0
-11.6114 39.3547 62.161 0.0 0.0
-11.622 39.9291 61.4488 0.0 0.0
-11.6223 40.1857 61.133 0.0 0.0
-11.6188 40.3209 60.9673 0.0 0.0
-11.588 40.9514 60.1995 0.0 0.0
-11.5776 41.1209 59.9946 0.0 0.0
-11.5589 41.3353 59.7361 0.0 0.0
-11.4883 41.9711 58.9747 0.0 0.0
-11.4698 42.1248 58.7918 0.0 0.0
-11.4509 42.2622 58.6286 0.0 0.0
-11.3297 42.9857 57.7746 0.0 0.0
-11.2836 43.2383 57.4785 0.0 0.0
-11.2499 43.3994 57.2903 0.0 0.0
-11.1092 44.0313 56.5554 0.0 0.0
-11.0569 44.2534 56.2986 0.0 0.0
-11.0221 44.389 56.1421 0.0 0.0
-10.8411 45.0516 55.381 0.0 0.0
-10.7984 45.2037 55.2072 0.0 0.0
-10.7579 45.341 55.0506 0.0 0.0
-10.7305 45.4278 54.9514 0.0 0.0
-10.5374 46.0257 54.2727 0.0 0.0
-10.4449 46.3041 53.9579 0.0 0.0
-10.3954 46.4439 53.8004 0.0 0.0
-10.1687 47.0539 53.1151 0.0 0.0
-10.0955 47.2486 52.8972 0.0 0.0
-10.0129 47.455 52.6667 0.0 0.0
-9.7526 48.0742 51.9779 0.0 0.0
-9.6782 48.2496 51.7835 0.0 0.0
-9.6151 48.3924 51.6254 0.0 0.0
-9.5793 48.4698 51.5398 0.0 0.0
-9.2891 49.0872 50.8593 0.0 0.0
-9.1879 49.2981 50.6275 0.0 0.0
-9.1222 49.4291 50.4839 0.0 0.0
-8.8264 49.9968 49.8628 0.0 0.0
-8.6932 50.2481 49.5889 0.0 0.0
-8.6219 50.3767 49.449 0.0 0.0
-8.2994 50.9365 48.8411 0.0 0.0
-8.1577 51.1789 48.5786 0.0 0.0
-8.0699 51.3206 48.4256 0.0 0.0
-7.7477 51.8278 47.8787 0.0 0.0
-7.5967 52.0621 47.6266 0.0 0.0
-7.5169 52.1787 47.5014 0.0 0.0
-7.1468 52.7066 46.9354 0.0 0.0
-7.0038 52.9071 46.7211 0.0 0.0
-6.9262 53.0093 46.612 0.0 0.0
-6.5627 53.4769 46.1133 0.0 0.0
-6.3888 53.6972 45.879 0.0 0.0
-6.3127 53.7872 45.7834 0.0 0.0
-5.9082 54.2543 45.2878 0.0 0.0
-5.8056 54.3718 45.1634 0.0 0.0
-5.7137 54.4726 45.0567 0.0 0.0
-5.2502 54.9492 44.5531 0.0 0.0
-5.1484 55.0519 44.4448 0.0 0.0
-5.057 55.1407 44.3513 0.0 0.0
-4.9983 55.1951 44.2939 0.0 0.0
-4.6047 55.55 43.9204 0.0 0.0
-4.4749 55.6652 43.7992 0.0 0.0
-4.3874 55.7396 43.7212 0.0 0.0
-4.3286 55.7868 43.6715 0.0 0.0
-3.9215 56.1039 43.339 0.0 0.0
-3.7877 56.2064 43.2315 0.0 0.0
-3.6854 56.2805 43.1538 0.0 0.0
-3.6294 56.3186 43.114 0.0 0.0
-3.2255 56.5839 42.8365 0.0 0.0
-3.0844 56.6745 42.7417 0.0 0.0
-2.9874 56.7331 42.6806 0.0 0.0
-2.9286 56.7658 42.6464 0.0 0.0
-2.4815 57.0048 42.397 0.0 0.0
-2.3725 57.0616 42.3378 0.0 0.0
-2.2978 57.0975 42.3004 0.0 0.0
-2.1852 57.1467 42.2492 0.0 0.0
-1.7548 57.3237 42.0646 0.0 0.0
-1.5879 57.3876 41.9981 0.0 0.0
-1.4675 57.4264 41.9577 0.0 0.0
-1.0369 57.5513 41.8278 0.0 0.0
-0.9201 57.5831 41.7947 0.0 0.0
-0.8261 57.6053 41.7717 0.0 0.0
-0.3328 57.6895 41.6842 0.0 0.0
-0.1882 57.7112 41.6615 0.0 0.0
-0.1233 57.7188 41.6537 0.0 0.0
-0.0044 57.7278 41.6444 0.0 0.0
0.4326 57.7469 41.6245 0.0 0.0
0.5468 57.7499 41.6214 0.0 0.0
0.6477 57.7487 41.6227 0.0 0.0
1.1353 57.7121 41.6606 0.0 0.0
1.2792 57.6984 41.6748 0.0 0.0
1.3853 57.6839 41.6899 0.0 0.0
1.9082 57.5797 41.7982 0.0 0.0
2.0145 57.5561 41.8228 0.0 0.0
2.1082 57.532 41.848 0.0 0.0
2.6011 57.3736 42.0127 0.0 0.0
2.7945 57.3064 42.0828 0.0 0.0
2.8935 57.2655 42.1253 0.0 0.0
3.3242 57.0732 42.3256 0.0 0.0
3.4585 57.0113 42.3903 0.0 0.0
3.5596 56.9605 42.4432 0.0 0.0
4.0341 56.6914 42.7241 0.0 0.0
4.2406 56.5689 42.8522 0.0 0.0
4.3437 56.5004 42.9238 0.0 0.0
4.7393 56.2268 43.2102 0.0 0.0
4.9222 56.0956 43.3476 0.0 0.0
5.016 56.0232 43.4235 0.0 0.0
5.4499 55.67 43.7942 0.0 0.0
5.5603 55.5787 43.8902 0.0 0.0
5.6556 55.4959 43.9773 0.0 0.0
6.1312 55.0507 44.4461 0.0 0.0
6.2809 54.9072 44.5975 0.0 0.0
6.3672 54.8181 44.6915 0.0 0.0
6.7584 54.4023 45.1312 0.0 0.0
6.9364 54.2094 45.3353 0.0 0.0
7.0206 54.1117 45.4389 0.0 0.0
7.3951 53.6653 45.913 0.0 0.0
7.5184 53.517 46.0706 0.0 0.0
7.5973 53.4188 46.1751 0.0 0.0
8.0039 52.8801 46.75 0.0 0.0
8.1329 52.7075 46.9346 0.0 0.0
8.1967 52.6189 47.0294 0.0 0.0
8.2765 52.5032 47.1534 0.0 0.0
8.6213 51.9972 47.6963 0.0 0.0
8.7106 51.8649 47.8386 0.0 0.0
8.828 51.6824 48.0351 0.0 0.0
9.1578 51.1482 48.612 0.0 0.0
9.2646 50.9732 48.8014 0.0 0.0
9.3807 50.7739 49.0174 0.0 0.0
9.7047 50.1944 49.6474 0.0 0.0
9.7885 50.043 49.8124 0.0 0.0
9.897 49.8375 50.0369 0.0 0.0
10.1805 49.2771 50.6506 0.0 0.0
10.3119 49.0117 50.9423 0.0 0.0
10.3728 48.8829 51.084 0.0 0.0
10.6395 48.2975 51.7304 0.0 0.0
10.7608 48.0251 52.0323 0.0 0.0
10.817 47.8918 52.1803 0.0 0.0
11.0771 47.2511 52.8944 0.0 0.0
11.167 47.0253 53.1471 0.0 0.0
11.2233 46.8741 53.3167 0.0 0.0
11.436 46.2789 53.9865 0.0 0.0
11.5327 45.9999 54.3019 0.0 0.0
11.577 45.8646 54.4551 0.0 0.0
11.7664 45.252 55.1521 0.0 0.0
11.8271 45.052 55.3806 0.0 0.0
11.867 44.9131 55.5396 0.0 0.0
12.0456 44.2274 56.3287 0.0 0.0
12.0979 44.0202 56.5682 0.0 0.0
12.1306 43.8815 56.729 0.0 0.0
12.2755 43.188 57.5374 0.0 0.0
12.3137 42.9973 57.7609 0.0 0.0
12.3412 42.8465 57.9384 0.0 0.0
12.4522 42.1264 58.7899 0.0 0.0
12.4738 41.9761 58.9687 0.0 0.0
12.4904 41.8456 59.1244 0.0 0.0
12.4995 41.7613 59.225 0.0 0.0
12.5561 41.1673 59.9386 0.0 0.0
12.579 40.8843 60.2808 0.0 0.0
12.5873 40.721 60.4791 0.0 0.0
12.605 40.1635 61.1603 0.0 0.0
12.6088 39.9846 61.3803 0.0 0.0
12.6092 39.8848 61.5034 0.0 0.0
12.6062 39.7319 61.6923 0.0 0.0
12.5861 39.1865 62.3712 0.0 0.0
12.5774 39.0157 62.5853 0.0 0.0
12.5672 38.8755 62.7615 0.0 0.0
12.4953 38.2252 63.5863 0.0 0.0
12.475 38.0687 63.7866 0.0 0.0
12.4614 37.9778 63.9033 0.0 0.0
12.4369 37.8383 64.0827 0.0 0.0
12.3264 37.2847 64.8011 0.0 0.0
12.282 37.0895 65.0568 0.0 0.0
12.2519 36.9733 65.2095 0.0 0.0
12.1026 36.465 65.8839 0.0 0.0
12.0499 36.2986 66.1066 0.0 0.0
12.0116 36.1868 66.2569 0.0 0.0
11.9839 36.1127 66.3568 0.0 0.0
11.7752 35.5951 67.061 0.0 0.0
11.6933 35.4083 67.318 0.0 0.0
11.6311 35.281 67.494 0.0 0.0
11.3816 34.8107 68.1511 0.0 0.0
11.3133 34.6892 68.3226 0.0 0.0
11.2553 34.5921 68.4604 0.0 0.0
11.2169 34.5318 68.5461 0.0 0.0
10.9056 34.0717 69.2066 0.0 0.0
10.7835 33.9041 69.4505 0.0 0.0
10.696 33.7939 69.6118 0.0 0.0
10.3427 33.3789 70.2257 0.0 0.0
10.2101 33.234 70.4428 0.0 0.0
10.1284 33.1503 70.5689 0.0 0.0
9.7041 32.7491 71.1807 0.0 0.0
9.5595 32.6217 71.3776 0.0 0.0
9.467 32.5453 71.4963 0.0 0.0
9.01 32.1953 72.0463 0.0 0.0
8.8855 32.1051 72.1898 0.0 0.0
8.7828 32.0344 72.3029 0.0 0.0
8.2198 31.6846 72.8694 0.0 0.0
8.0927 31.61 72.9919 0.0 0.0
7.9794 31.547 73.096 0.0 0.0
7.356 31.2353 73.6166 0.0 0.0
7.2244 31.1734 73.7211 0.0 0.0
7.0933 31.1154 73.8199 0.0 0.0
6.4815 30.8716 74.2389 0.0 0.0
6.2152 30.7737 74.4094 0.0 0.0
6.0859 30.7297 74.4863 0.0 0.0
5.4976 30.5476 74.8083 0.0 0.0
5.2112 30.466 74.9541 0.0 0.0
5.0525 30.4257 75.0266 0.0 0.0
4.433 30.2815 75.2879 0.0 0.0
4.2689 30.246 75.3526 0.0 0.0
4.1339 30.2191 75.4019 0.0 0.0
3.3634 30.0891 75.6416 0.0 0.0
3.0994 30.0504 75.7137 0.0 0.0
2.9294 30.0295 75.7528 0.0 0.0
2.2957 29.9626 75.878 0.0 0.0
2.0892 29.9435 75.9141 0.0 0.0
1.977 29.9347 75.9305 0.0 0.0
1.7918 29.9231 75.9525 0.0 0.0
1.1942 29.8945 76.0066 0.0 0.0
0.9682 29.8863 76.022 0.0 0.0
0.8205 29.883 76.0282 0.0 0.0
0.7266 29.8824 76.0293 0.0 0.0
0.0203 29.8874 76.0199 0.0 0.0
-0.2581 29.8943 76.007 0.0 0.0
-0.4361 29.9026 75.9912 0.0 0.0
-1.0545 29.9413 75.918 0.0 0.0
-1.2724 29.9577 75.8874 0.0 0.0
-1.3742 29.9666 75.8704 0.0 0.0
-1.5498 29.985 75.8361 0.0 0.0
-2.1884 30.0622 75.6917 0.0 0.0
-2.3757 30.0875 75.6448 0.0 0.0
-2.5224 30.1095 75.604 0.0 0.0
-3.2356 30.2379 75.3675 0.0 0.0
-3.5231 30.2957 75.2618 0.0 0.0
-3.6617 30.3274 75.2041 0.0 0.0
-4.2729 30.4805 74.9281 0.0 0.0
-4.565 30.5605 74.7853 0.0 0.0
-4.7182 30.6072 74.7022 0.0 0.0
-5.2597 30.7855 74.3888 0.0 0.0
-5.5249 30.8797 74.2248 0.0 0.0
-5.6504 30.9279 74.1413 0.0 0.0
-6.1987 31.1572 73.7488 0.0 0.0
-6.4414 31.2657 73.5652 0.0 0.0
-6.567 31.3272 73.4617 0.0 0.0
-7.1029 31.6088 72.9941 0.0 0.0
-7.2334 31.6813 72.875 0.0 0.0
-7.3567 31.7538 72.7563 0.0 0.0
-7.9064 32.1107 72.181 0.0 0.0
-6.9539 31.7385 72.7814 0.0 0.0
-7.0843 31.8113 72.6629 0.0 0.0
-7.2021 31.8809 72.55 0.0 0.0
-7.7435 32.2339 71.9852 0.0 0.0
-7.8506 32.3079 71.8682 0.0 0.0
-7.9471 32.3779 71.7579 0.0 0.0
-8.4425 32.7755 71.1399 0.0 0.0
-8.5577 32.8738 70.9892 0.0 0.0
-8.6875 32.9923 70.8085 0.0 0.0
-9.0565 33.36 70.2539 0.0 0.0
-9.1826 33.4926 70.0564 0.0 0.0
-9.2536 33.5714 69.9396 0.0 0.0
-9.6442 34.054 69.2325 0.0 0.0
-9.7269 34.1626 69.0752 0.0 0.0
-9.8458 34.3326 68.8305 0.0 0.0
-10.1264 34.7727 68.2047 0.0 0.0
-10.1966 34.8889 68.0411 0.0 0.0
-10.2548 34.9914 67.8972 0.0 0.0
-10.5293 35.5384 67.1388 0.0 0.0
-10.5893 35.6663 66.9634 0.0 0.0
-10.6348 35.7704 66.8214 0.0 0.0
-10.8461 36.3254 66.0707 0.0 0.0
-10.9227 36.548 65.773 0.0 0.0
-10.9546 36.6515 65.6354 0.0 0.0
-11.1071 37.2136 64.8941 0.0 0.0
-11.1539 37.4061 64.6426 0.0 0.0
-11.178 37.5199 64.4947 0.0 0.0
-11.2793 38.0869 63.7631 0.0 0.0
-11.3045 38.244 63.5621 0.0 0.0
-11.3211 38.3646 63.4085 0.0 0.0
