X Y Z Matriz de rotación
-20.0, -9.9524, 43.0624, [[0.002200144156229888, 0.002546077362990524, -0.999994338], [0.756637873, -0.653834176, 0.0], [-0.6538304739908956, -0.756633588916363, -0.003364988]]
20.0, 4.9627, 46.5786, [[-9.993163442566801e-05, 2.2580430607397e-05, -0.999999995], [-0.220402247, -0.975409068, 0.0], [-0.9754090631229547, 0.22040224589798876, 0.000102451]]
20.0, 1.2916, 47.255, [[0.000100008086752914, -5.90048286957e-06, -0.999999995], [-0.058897635, -0.998264027, 0.0], [-0.9982640220086799, 0.05889763470551183, -0.000100182]]
20.0, -3.1474, 47.0283, [[0.0, 0.0, -1.0], [0.180301812, -0.983611334, 0.0], [-0.983611334, -0.180301812, 0.0]]
20.0, -8.3058, 44.9529, [[0.0, 0.0, -1.0], [0.433199964, -0.901297837, 0.0], [-0.901297837, -0.433199964, 0.0]]
20.0, -11.1765, 42.6146, [[0.0, 0.0, -1.0], [0.762130503, -0.647423429, 0.0], [-0.647423429, -0.762130503, 0.0]]
20.0, -15.5392, 37.1708, [[-0.00759972708500382, -0.004990204293688043, -0.99995867], [0.548878101, -0.835902405, 0.0], [-0.8358678571536015, -0.5488554158680857, 0.009091644]]
19.9859, -20.0, 32.3725, [[-0.01790049987792478, -0.0022205073632826002, -0.999837307], [0.1231037, -0.992393812, 0.0], [-0.9922323564735442, -0.12308367188973589, 0.018037698]]
20.0, -10.0178, 44.3858, [[0.001500048140067456, 0.001970001771511424, -0.999996934], [0.795607994, -0.605811786, 0.0], [-0.6058099285810641, -0.7956055546658904, -0.002476096]]
20.0, -5.2639, 47.0478, [[0.0, 0.0, -1.0], [0.390792178, -0.920478937, 0.0], [-0.920478937, -0.390792178, 0.0]]
20.0, -1.6648, 47.7088, [[0.0, 0.0, -1.0], [0.011000414, -0.999939494, 0.0], [-0.999939494, -0.011000414, 0.0]]
20.0, 3.4919, 47.4979, [[0.00019993777308544, -2.705521178464e-05, -0.99999998], [-0.134096014, -0.990968344, 0.0], [-0.9909683241806332, 0.13409601131807974, -0.00020176]]
20.0, 8.5409, 45.4565, [[0.000300053163519945, -0.00017388576192289498, -0.99999994], [-0.501405035, -0.865212685, 0.0], [-0.865212633087239, 0.501405004915698, -0.000346797]]
20.0, 11.3539, 43.1653, [[0.000300009351391188, -0.000304453032207231, -0.999999909], [-0.712285801, -0.701889548, 0.0], [-0.7018894841280512, 0.7122857361819922, -0.000427431]]
20.0, 20.0, 33.8393, [[0.02860019941403461, -0.005543983504175676, -0.999575556], [-0.190301844, -0.981725628, 0.0], [-0.9813089404475491, 0.19022107152412526, -0.029132579]]
-20.0, 20.0, 32.3724, [[0.01790049987792478, -0.0022205073632826002, -0.999837307], [-0.1231037, -0.992393812, 0.0], [-0.9922323564735442, 0.12308367188973589, -0.018037698]]
-20.0, 10.0178, 44.3858, [[-0.001500048140067456, 0.001970001771511424, -0.999996934], [-0.795607994, -0.605811786, 0.0], [-0.6058099285810641, 0.7956055546658904, 0.002476096]]
-20.0, 5.2639, 47.0478, [[0.0, 0.0, -1.0], [-0.390792178, -0.920478937, 0.0], [-0.920478937, 0.390792178, 0.0]]
